CLUB_NAME,PLAYER_NAME,PLAYER_VALUE,PLAYER_HREF,CLUB_HREF,LEAGUE_NAME,LEAGUE_COUNTRY
Manchester City,Ederson,€40.00m,/ederson/profil/spieler/238223,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,S. Ortega,€9.00m,/stefan-ortega/profil/spieler/85941,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,Z. Steffen,€3.50m,/zack-steffen/profil/spieler/221624,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,S. Carson,€200k,/scott-carson/profil/spieler/14555,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,R. Dias,€80.00m,/ruben-dias/profil/spieler/258004,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,N. Aké,€42.00m,/nathan-ake/profil/spieler/177476,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,J. Stones,€40.00m,/john-stones/profil/spieler/186590,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,M. Akanji,€38.00m,/manuel-akanji/profil/spieler/284730,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,A. Laporte,€25.00m,/aymeric-laporte/profil/spieler/176553,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,L. Mbete,€2.00m,/luke-mbete/profil/spieler/609883,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,S. Gómez,€13.00m,/sergio-gomez/profil/spieler/366930,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,J. Wilson-Esbrand,€1.50m,/josh-wilson-esbrand/profil/spieler/576121,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,B. Mendy,NA,/benjamin-mendy/profil/spieler/157495,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,J. Cancelo,€50.00m,/joao-cancelo/profil/spieler/182712,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,R. Lewis,€20.00m,/rico-lewis/profil/spieler/701057,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,K. Walker,€13.00m,/kyle-walker/profil/spieler/95424,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,Rodri,€90.00m,/rodri/profil/spieler/357565,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,K. Phillips,€32.00m,/kalvin-phillips/profil/spieler/351749,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,M. Perrone,€10.00m,/maximo-perrone/profil/spieler/668547,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,C. Gomes,€1.40m,/claudio-gomes/profil/spieler/395239,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,S. Charles,NA,/shea-charles/profil/spieler/747951,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,I. Gündogan,€20.00m,/ilkay-gundogan/profil/spieler/53622,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,A. Robertson,€50k,/alex-robertson/profil/spieler/609887,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,B. Silva,€80.00m,/bernardo-silva/profil/spieler/241641,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,K. De Bruyne,€70.00m,/kevin-de-bruyne/profil/spieler/88755,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,C. Palmer,€15.00m,/cole-palmer/profil/spieler/568177,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,N. O'Reilly,NA,/nico-oreilly/profil/spieler/743413,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,P. Foden,€110.00m,/phil-foden/profil/spieler/406635,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,J. Grealish,€75.00m,/jack-grealish/profil/spieler/203460,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,R. Mahrez,€20.00m,/riyad-mahrez/profil/spieler/171424,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,B. Knight,€300k,/ben-knight/profil/spieler/568007,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,E. Haaland,€180.00m,/erling-haaland/profil/spieler/418560,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,J. Álvarez,€60.00m,/julian-alvarez/profil/spieler/576024,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Manchester City,L. Delap,€5.00m,/liam-delap/profil/spieler/610849,https://www.transfermarkt.us/manchester-city/startseite/verein/281/saison_id/2022,Premier League,England
Arsenal FC,A. Ramsdale,€40.00m,/aaron-ramsdale/profil/spieler/427568,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,M. Turner,€8.00m,/matt-turner/profil/spieler/425306,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,Karl Hein,€1.50m,/karl-hein/profil/spieler/493513,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,J. Hillson,NA,/james-hillson/profil/spieler/503765,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,W. Saliba,€65.00m,/william-saliba/profil/spieler/495666,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,G. Magalhães,€55.00m,/gabriel-magalhaes/profil/spieler/435338,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,J. Kiwior,€25.00m,/jakub-kiwior/profil/spieler/425918,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,A. Trusty,€10.00m,/auston-trusty/profil/spieler/389253,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,R. Holding,€8.00m,/rob-holding/profil/spieler/253341,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,O. Zinchenko,€42.00m,/oleksandr-zinchenko/profil/spieler/203853,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,K. Tierney,€25.00m,/kieran-tierney/profil/spieler/300716,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,L. Sousa,€500k,/lino-sousa/profil/spieler/743414,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,Ben White,€55.00m,/ben-white/profil/spieler/335721,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,T. Tomiyasu,€25.00m,/takehiro-tomiyasu/profil/spieler/331560,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,C. Soares,€3.00m,/cedric-soares/profil/spieler/112988,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,R. Walters,NA,/reuell-walters/profil/spieler/878160,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,T. Partey,€35.00m,/thomas-partey/profil/spieler/230784,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,Jorginho,€25.00m,/jorginho/profil/spieler/102017,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,M. Elneny,€6.00m,/mohamed-elneny/profil/spieler/160438,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,B. Ibrahim,€400k,/bradley-ibrahim/profil/spieler/871837,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,G. Xhaka,€20.00m,/granit-xhaka/profil/spieler/111455,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,A. Lokonga,€15.00m,/albert-sambi-lokonga/profil/spieler/381967,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,M. Smith,€350k,/matt-smith/profil/spieler/528894,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,C. Cirjan,€250k,/catalin-cirjan/profil/spieler/575219,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,M. Bandeira,NA,/mauro-bandeira/profil/spieler/745846,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,A. Maitland-Niles,€8.00m,/ainsley-maitland-niles/profil/spieler/285845,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,M. Ødegaard,€90.00m,/martin-odegaard/profil/spieler/316264,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,E. Smith Rowe,€35.00m,/emile-smith-rowe/profil/spieler/392765,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,F. Vieira,€25.00m,/fabio-vieira/profil/spieler/537598,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,E. Nwaneri,NA,/ethan-nwaneri/profil/spieler/890719,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,G. Martinelli,€80.00m,/gabriel-martinelli/profil/spieler/655488,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,L. Trossard,€35.00m,/leandro-trossard/profil/spieler/144028,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,C. Sagoe Jr,NA,/charles-sagoe-jr/profil/spieler/796037,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,B. Saka,€120.00m,/bukayo-saka/profil/spieler/433177,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,N. Pépé,€18.00m,/nicolas-pepe/profil/spieler/343052,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,Marquinhos,€12.00m,/marquinhos/profil/spieler/668268,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,R. Nelson,€12.00m,/reiss-nelson/profil/spieler/340325,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,A. Cozier-Duberry,€300k,/amario-cozier-duberry/profil/spieler/878150,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,Gabriel Jesus,€75.00m,/gabriel-jesus/profil/spieler/363205,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,E. Nketiah,€25.00m,/eddie-nketiah/profil/spieler/340324,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,K. Edwards,€300k,/khayon-edwards/profil/spieler/741650,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Arsenal FC,N. Butler-Oyedeji,€100k,/nathan-butler-oyedeji/profil/spieler/638964,https://www.transfermarkt.us/fc-arsenal/startseite/verein/11/saison_id/2022,Premier League,England
Chelsea FC,K. Arrizabalaga,€18.00m,/kepa-arrizabalaga/profil/spieler/192279,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,E. Mendy,€12.00m,/edouard-mendy/profil/spieler/442531,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,G. Slonina,€9.00m,/gabriel-slonina/profil/spieler/656316,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,M. Bettinelli,€1.50m,/marcus-bettinelli/profil/spieler/116648,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,L. Bergström,€250k,/lucas-bergstrom/profil/spieler/490606,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,E. Wady,NA,/ethan-wady/profil/spieler/573132,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,W. Fofana,€55.00m,/wesley-fofana/profil/spieler/475411,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,B. Badiashile,€40.00m,/benoit-badiashile/profil/spieler/463603,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,T. Chalobah,€18.00m,/trevoh-chalobah/profil/spieler/346314,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,K. Koulibaly,€15.00m,/kalidou-koulibaly/profil/spieler/93128,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,E. Ampadu,€9.00m,/ethan-ampadu/profil/spieler/392771,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,B. Humphreys,€3.00m,/bashir-humphreys/profil/spieler/612517,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,T. Silva,€2.00m,/thiago-silva/profil/spieler/29241,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,A. Gilchrist,NA,/alfie-gilchrist/profil/spieler/790992,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,B. Chilwell,€35.00m,/ben-chilwell/profil/spieler/316125,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,M. Cucurella,€35.00m,/marc-cucurella/profil/spieler/284857,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,L. Hall,€10.00m,/lewis-hall/profil/spieler/670858,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,A. Baba,€1.20m,/abdul-rahman-baba/profil/spieler/224884,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,R. James,€65.00m,/reece-james/profil/spieler/472423,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,C. Azpilicueta,€5.00m,/cesar-azpilicueta/profil/spieler/57500,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,E. Fernández,€80.00m,/enzo-fernandez/profil/spieler/648195,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,Jorginho,€25.00m,/jorginho/profil/spieler/102017,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,D. Zakaria,€18.00m,/denis-zakaria/profil/spieler/334526,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,N. Kanté,€15.00m,/ngolo-kante/profil/spieler/225083,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,M. Kovacic,€38.00m,/mateo-kovacic/profil/spieler/51471,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,C. Gallagher,€32.00m,/conor-gallagher/profil/spieler/488362,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,R. Loftus-Cheek,€25.00m,/ruben-loftus-cheek/profil/spieler/202886,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,C. Chukwuemeka,€15.00m,/carney-chukwuemeka/profil/spieler/659459,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,B. Gilmour,€12.00m,/billy-gilmour/profil/spieler/423744,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,M. Mount,€60.00m,/mason-mount/profil/spieler/346483,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,K. Havertz,€55.00m,/kai-havertz/profil/spieler/309400,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,H. Vale,€2.00m,/harvey-vale/profil/spieler/581675,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,O. Hutchinson,€1.00m,/omari-hutchinson/profil/spieler/741238,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,R. Sterling,€55.00m,/raheem-sterling/profil/spieler/134425,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,M. Mudryk,€50.00m,/mykhaylo-mudryk/profil/spieler/537860,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,C. Hudson-Odoi,€15.00m,/callum-hudson-odoi/profil/spieler/392768,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,N. Madueke,€30.00m,/noni-madueke/profil/spieler/503987,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,C. Pulisic,€25.00m,/christian-pulisic/profil/spieler/315779,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,H. Ziyech,€16.00m,/hakim-ziyech/profil/spieler/217111,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,João Félix,€50.00m,/joao-felix/profil/spieler/462250,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,A. Broja,€28.00m,/armando-broja/profil/spieler/571743,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,D. Fofana,€10.00m,/david-datro-fofana/profil/spieler/787232,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Chelsea FC,P. Aubameyang,€4.00m,/pierre-emerick-aubameyang/profil/spieler/58864,https://www.transfermarkt.us/fc-chelsea/startseite/verein/631/saison_id/2022,Premier League,England
Manchester United,D. Henderson,€18.00m,/dean-henderson/profil/spieler/258919,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,D. de Gea,€13.00m,/david-de-gea/profil/spieler/59377,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,M. Kovar,€1.80m,/matej-kovar/profil/spieler/550829,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,M. Dúbravka,€1.50m,/martin-dubravka/profil/spieler/74960,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,J. Butland,€1.50m,/jack-butland/profil/spieler/128899,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,T. Heaton,€500k,/tom-heaton/profil/spieler/34130,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,N. Bishop,€300k,/nathan-bishop/profil/spieler/495033,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,R. Vitek,€150k,/radek-vitek/profil/spieler/622236,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,L. Martínez,€50.00m,/lisandro-martinez/profil/spieler/480762,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,R. Varane,€35.00m,/raphael-varane/profil/spieler/164770,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,H. Maguire,€20.00m,/harry-maguire/profil/spieler/177907,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,V. Lindelöf,€18.00m,/victor-lindelof/profil/spieler/184573,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,A. Tuanzebe,€4.50m,/axel-tuanzebe/profil/spieler/342046,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,T. Mengi,€2.00m,/teden-mengi/profil/spieler/548470,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,P. Jones,€1.50m,/phil-jones/profil/spieler/117996,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,T. Fredricson,€250k,/tyler-fredricson/profil/spieler/911424,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,R. Bennett,NA,/rhys-bennett/profil/spieler/794816,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Luke Shaw,€42.00m,/luke-shaw/profil/spieler/183288,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,T. Malacia,€22.00m,/tyrell-malacia/profil/spieler/339340,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,B. Williams,€7.00m,/brandon-williams/profil/spieler/507700,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Á. Fernandez,€7.00m,/alvaro-fernandez/profil/spieler/811778,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,D. Dalot,€40.00m,/diogo-dalot/profil/spieler/357147,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,A. Wan-Bissaka,€25.00m,/aaron-wan-bissaka/profil/spieler/477758,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,M. Jurado,NA,/marc-jurado/profil/spieler/709960,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Casemiro,€40.00m,/casemiro/profil/spieler/16306,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,S. McTominay,€25.00m,/scott-mctominay/profil/spieler/315969,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,J. Garner,€14.00m,/james-garner/profil/spieler/505219,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,C. Eriksen,€22.00m,/christian-eriksen/profil/spieler/69633,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,M. Sabitzer,€20.00m,/marcel-sabitzer/profil/spieler/106987,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Fred,€20.00m,/fred/profil/spieler/191614,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,D. van de Beek,€13.00m,/donny-van-de-beek/profil/spieler/288255,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Z. Iqbal,€1.00m,/zidane-iqbal/profil/spieler/686845,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,K. Mainoo,€800k,/kobbie-mainoo/profil/spieler/820374,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,B. Fernandes,€75.00m,/bruno-fernandes/profil/spieler/240306,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Hannibal,€8.00m,/hannibal/profil/spieler/607224,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,M. Rashford,€80.00m,/marcus-rashford/profil/spieler/258923,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,J. Sancho,€45.00m,/jadon-sancho/profil/spieler/401173,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,A. Garnacho,€25.00m,/alejandro-garnacho/profil/spieler/811779,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,A. Elanga,€18.00m,/anthony-elanga/profil/spieler/583189,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Antony,€60.00m,/antony/profil/spieler/602105,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,A. Diallo,€18.00m,/amad-diallo/profil/spieler/536835,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,F. Pellistri,€6.00m,/facundo-pellistri/profil/spieler/676318,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,S. Shoretire,€4.00m,/shola-shoretire/profil/spieler/640026,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,M. Greenwood,NA,/mason-greenwood/profil/spieler/532826,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,Cristiano Ronaldo,€15.00m,/cristiano-ronaldo/profil/spieler/8198,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,A. Martial,€15.00m,/anthony-martial/profil/spieler/182877,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,W. Weghorst,€12.00m,/wout-weghorst/profil/spieler/228645,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
Manchester United,C. McNeill,€200k,/charlie-mcneill/profil/spieler/614262,https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2022,Premier League,England
