URL,CMP_TOTAL,ATT_TOTAL,TOTDIST_TOTAL,PRGDIST_TOTAL,KP,FINAL_THIRD,PPA,CRSPA
https://fbref.com/en/players/3828f130/Javier-Guerra,188.0,239.0,2919.0,763.0,5.0,15.0,10.0,1.0
https://fbref.com/en/players/384d58d9/Denis-Zakaria,190.0,217.0,2691.0,690.0,1.0,10.0,0.0,0.0
https://fbref.com/en/players/38699c72/Anthony-Lozano,198.0,293.0,2420.0,589.0,11.0,19.0,6.0,1.0
https://fbref.com/en/players/38b0cf42/Javier-Llabres,4.0,4.0,37.0,12.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain,75.0,106.0,1253.0,347.0,5.0,8.0,2.0,0.0
https://fbref.com/en/players/38ceb24a/Leandro-Trossard,726.0,981.0,11992.0,3421.0,45.0,62.0,55.0,12.0
https://fbref.com/en/players/38d9ce53/Janis-Antiste,13.0,18.0,159.0,43.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3902e91b/Gonzalo-Melero,652.0,755.0,10427.0,2627.0,19.0,72.0,13.0,0.0
https://fbref.com/en/players/3916b09c/Quentin-Bernard,324.0,417.0,5848.0,2976.0,7.0,31.0,6.0,4.0
https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic,299.0,496.0,4671.0,970.0,16.0,26.0,10.0,1.0
https://fbref.com/en/players/39352da2/Arnau-Puigmal,193.0,274.0,2779.0,909.0,8.0,9.0,7.0,3.0
https://fbref.com/en/players/3935e52e/Sead-Kolasinac,1135.0,1333.0,17773.0,4570.0,11.0,93.0,11.0,2.0
https://fbref.com/en/players/3945ac70/Alessandro-Russo,37.0,50.0,750.0,387.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/39583cfd/Gerard-Deulofeu,443.0,588.0,6574.0,2331.0,48.0,40.0,42.0,2.0
https://fbref.com/en/players/3975195f/Thierno-Balde,763.0,931.0,11688.0,3640.0,19.0,34.0,19.0,4.0
https://fbref.com/en/players/39769cff/Rasmus-Nissen,740.0,1044.0,12326.0,5355.0,9.0,63.0,16.0,2.0
https://fbref.com/en/players/397ba086/Grejohn-Kyei,376.0,527.0,5521.0,891.0,15.0,31.0,11.0,2.0
https://fbref.com/en/players/39b326ed/Gabriel-Suazo,687.0,828.0,10771.0,4493.0,11.0,49.0,15.0,2.0
https://fbref.com/en/players/3a233281/Leon-Bailey,337.0,547.0,5379.0,1285.0,30.0,19.0,21.0,15.0
https://fbref.com/en/players/3a24769f/Ross-Barkley,391.0,497.0,6687.0,1994.0,31.0,36.0,8.0,0.0
https://fbref.com/en/players/3a949a25/Martin-Dubravka,49.0,54.0,1046.0,696.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal,472.0,622.0,7829.0,3267.0,3.0,33.0,8.0,3.0
https://fbref.com/en/players/3aa4a3be/Loren-Moron,3.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3aa74860/Hugo-Sotelo,20.0,23.0,265.0,86.0,0.0,2.0,0.0,0.0
https://fbref.com/en/players/3b029691/Vitinha,1786.0,1945.0,26148.0,5772.0,27.0,170.0,24.0,1.0
https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli,544.0,711.0,8897.0,2760.0,14.0,19.0,13.0,7.0
https://fbref.com/en/players/3b1ed320/Angelo-Stiller,279.0,363.0,4425.0,1193.0,3.0,26.0,5.0,0.0
https://fbref.com/en/players/3b333ac3/Hans-Hateboer,560.0,702.0,8088.0,2850.0,13.0,28.0,16.0,7.0
https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano,48.0,62.0,655.0,152.0,1.0,3.0,0.0,0.0
https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini,429.0,599.0,7622.0,2770.0,12.0,25.0,12.0,8.0
https://fbref.com/en/players/3b676989/Adam-Buksa,15.0,24.0,245.0,53.0,1.0,3.0,0.0,0.0
https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur,738.0,880.0,11482.0,3178.0,11.0,54.0,9.0,4.0
https://fbref.com/en/players/3b9858f5/Marios-Oikonomou,63.0,85.0,1271.0,547.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes,832.0,1190.0,17686.0,6806.0,15.0,67.0,14.0,5.0
https://fbref.com/en/players/3bb7af3b/Riccardo-Saponara,329.0,457.0,4773.0,1264.0,20.0,26.0,27.0,7.0
https://fbref.com/en/players/3bb7b8b4/Ederson,1079.0,1257.0,26248.0,17275.0,1.0,13.0,0.0,0.0
https://fbref.com/en/players/3bb7f478/Edin-Dzeko,364.0,528.0,5741.0,1417.0,23.0,39.0,20.0,2.0
https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir,342.0,436.0,4983.0,1280.0,14.0,30.0,21.0,0.0
https://fbref.com/en/players/3befc2b6/Andrei-Girotto,1445.0,1750.0,29344.0,9608.0,13.0,129.0,6.0,3.0
https://fbref.com/en/players/3c16d927/Alejandro-Pozo-Pozo,814.0,1117.0,13478.0,5554.0,24.0,40.0,21.0,16.0
https://fbref.com/en/players/3c200e05/Joshua-Quarshie,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3c6089ab/Thomas-Muller,621.0,831.0,8689.0,2465.0,40.0,39.0,37.0,4.0
https://fbref.com/en/players/3c6bbbab/Fabien-Centonze,715.0,945.0,11285.0,4732.0,12.0,59.0,21.0,12.0
https://fbref.com/en/players/3ca6106c/Augusto-Solari,94.0,125.0,1364.0,362.0,4.0,9.0,2.0,0.0
https://fbref.com/en/players/3ca7254a/Pedro,771.0,950.0,10609.0,2051.0,23.0,36.0,23.0,3.0
https://fbref.com/en/players/3cb132e6/Jacopo-Segre,8.0,9.0,103.0,22.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3cd3b384/Tommaso-Augello,1283.0,1774.0,21887.0,9530.0,43.0,84.0,45.0,28.0
https://fbref.com/en/players/3cdfc63e/Miha-Blazic,1034.0,1182.0,21289.0,7678.0,1.0,42.0,2.0,0.0
https://fbref.com/en/players/3cefcaef/Ferland-Mendy,794.0,862.0,10969.0,2745.0,13.0,54.0,9.0,0.0
https://fbref.com/en/players/3d13d9e4/Erik-Botheim,165.0,231.0,2038.0,460.0,9.0,10.0,4.0,0.0
https://fbref.com/en/players/3d214e5f/Marco-Bizot,799.0,1096.0,24651.0,17824.0,0.0,14.0,1.0,0.0
https://fbref.com/en/players/3d50bcdb/Moise-Kean,130.0,187.0,1655.0,337.0,8.0,7.0,6.0,1.0
https://fbref.com/en/players/3d6cee81/Flavio-Paoletti,138.0,168.0,2534.0,583.0,1.0,7.0,0.0,0.0
https://fbref.com/en/players/3d79a68c/Francisco-Perez,59.0,77.0,832.0,197.0,0.0,2.0,3.0,0.0
https://fbref.com/en/players/3d7e48ce/Ivan-Alejo,219.0,392.0,3409.0,1108.0,21.0,10.0,24.0,20.0
https://fbref.com/en/players/3d99999d/Olasagasti,39.0,48.0,645.0,118.0,0.0,6.0,1.0,0.0
https://fbref.com/en/players/3dd738a1/Ruben-Aguilar,696.0,847.0,10933.0,4515.0,3.0,72.0,11.0,5.0
https://fbref.com/en/players/3e42f707/David-Garcia,1152.0,1424.0,23635.0,9514.0,5.0,117.0,6.0,0.0
https://fbref.com/en/players/3e5e4e63/Steve-Cook,369.0,459.0,7884.0,2511.0,3.0,18.0,2.0,1.0
https://fbref.com/en/players/3e93f8cf/Inigo-Eguaras,458.0,543.0,7955.0,2756.0,11.0,50.0,9.0,2.0
https://fbref.com/en/players/3e9e06cb/Craig-Dawson,1025.0,1236.0,21606.0,7709.0,2.0,76.0,3.0,0.0
https://fbref.com/en/players/3ea50f67/Harvey-Barnes,549.0,786.0,7152.0,2004.0,19.0,39.0,31.0,5.0
https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli,1673.0,1849.0,28906.0,11821.0,2.0,91.0,4.0,0.0
https://fbref.com/en/players/3eaf8817/Lebo-Mothiba,75.0,98.0,969.0,140.0,1.0,5.0,1.0,0.0
https://fbref.com/en/players/3eb0f2df/Vladimir-Darida,8.0,12.0,101.0,6.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,1317.0,1543.0,20840.0,3604.0,31.0,76.0,35.0,11.0
https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta,1245.0,1524.0,27128.0,10926.0,8.0,119.0,5.0,1.0
https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez,1123.0,1392.0,23716.0,9040.0,14.0,137.0,11.0,4.0
https://fbref.com/en/players/3ecc8c5f/Mateusz-Wieteska,1344.0,1631.0,25000.0,10745.0,3.0,80.0,5.0,0.0
https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi,1545.0,1812.0,26783.0,8092.0,20.0,175.0,23.0,1.0
https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen,160.0,297.0,2978.0,1073.0,13.0,22.0,11.0,2.0
https://fbref.com/en/players/3eed9821/Samuel-Umtiti,724.0,868.0,14243.0,4927.0,3.0,47.0,5.0,1.0
https://fbref.com/en/players/3ef0a2d7/Aleksa-Terzic,582.0,724.0,10551.0,3203.0,25.0,34.0,26.0,23.0
https://fbref.com/en/players/3ef0fa48/Gelson-Martins,121.0,155.0,1651.0,377.0,3.0,8.0,9.0,0.0
https://fbref.com/en/players/3effaa34/Andre-Silva,349.0,477.0,4277.0,862.0,26.0,16.0,13.0,0.0
https://fbref.com/en/players/3f034750/Ivo-Grbic,219.0,330.0,6085.0,4302.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3f10bd22/Jesus-Navas,1000.0,1332.0,17177.0,4865.0,26.0,60.0,46.0,14.0
https://fbref.com/en/players/3f319bb9/Rasmus-Nicolaisen,1484.0,1763.0,29502.0,11304.0,5.0,81.0,3.0,0.0
https://fbref.com/en/players/3f5f38fb/Nicolo-Casale,1485.0,1616.0,26275.0,9500.0,4.0,55.0,1.0,0.0
https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,26.0,35.0,680.0,539.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3f79a1c8/Gonzalo-Escalante,547.0,723.0,8967.0,2943.0,14.0,71.0,7.0,2.0
https://fbref.com/en/players/3f847d95/Joseph-Whitworth,61.0,83.0,1486.0,886.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3fc45c73/Inigo-Martinez,627.0,773.0,13236.0,5012.0,5.0,52.0,2.0,0.0
https://fbref.com/en/players/40221fa7/Banzouzi-Locko,461.0,597.0,7331.0,3021.0,10.0,52.0,10.0,6.0
https://fbref.com/en/players/405f267a/Salvi,119.0,208.0,1677.0,539.0,7.0,7.0,8.0,5.0
https://fbref.com/en/players/405f6586/Milan-Djuric,268.0,523.0,3119.0,740.0,21.0,27.0,5.0,0.0
https://fbref.com/en/players/40774c6b/Bamba-Dieng,133.0,184.0,1903.0,235.0,7.0,6.0,2.0,1.0
https://fbref.com/en/players/407feb71/Brahim-Diaz,575.0,719.0,8239.0,2469.0,41.0,80.0,40.0,3.0
https://fbref.com/en/players/40ef7347/Rafael-Ratao,590.0,800.0,8370.0,2341.0,30.0,46.0,33.0,9.0
https://fbref.com/en/players/4112ace5/Unai-Vencedor-Paris,107.0,124.0,2021.0,592.0,2.0,13.0,2.0,0.0
https://fbref.com/en/players/4115ce4e/Jan-Bednarek,813.0,968.0,15190.0,6026.0,3.0,37.0,1.0,0.0
https://fbref.com/en/players/414184f7/Jhon-Duran,16.0,29.0,264.0,47.0,1.0,1.0,1.0,0.0
https://fbref.com/en/players/41b3069f/Fernando-Calero,617.0,765.0,11710.0,4547.0,4.0,58.0,3.0,0.0
https://fbref.com/en/players/41bff4fa/Marton-Dardai,225.0,378.0,4843.0,2114.0,4.0,19.0,2.0,0.0
https://fbref.com/en/players/41c12f75/Mathias-Olivera,1200.0,1381.0,16376.0,4940.0,24.0,100.0,12.0,4.0
https://fbref.com/en/players/41e7ef1c/Layvin-Kurzawa,28.0,41.0,408.0,135.0,0.0,1.0,1.0,1.0
https://fbref.com/en/players/41eebdf5/Samuel-Gigot,985.0,1130.0,17488.0,5168.0,4.0,57.0,2.0,0.0
https://fbref.com/en/players/41f08ac8/Keane-Lewis-Potter,49.0,86.0,600.0,118.0,5.0,2.0,3.0,1.0
https://fbref.com/en/players/41f32541/Fernando,768.0,873.0,13835.0,3514.0,9.0,52.0,3.0,0.0
https://fbref.com/en/players/41fb0f4e/Domingos-Quina,122.0,147.0,2173.0,674.0,3.0,16.0,4.0,1.0
https://fbref.com/en/players/420c18a1/Yann-Sommer,1149.0,1358.0,26018.0,16952.0,0.0,10.0,0.0,0.0
https://fbref.com/en/players/420d7c7d/Luke-Ayling,786.0,1132.0,12523.0,6236.0,12.0,61.0,18.0,10.0
https://fbref.com/en/players/42276181/Kevin-Gameiro,591.0,747.0,7909.0,1399.0,25.0,35.0,23.0,3.0
https://fbref.com/en/players/422862ea/Nathaniel-Chalobah,4.0,5.0,67.0,9.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/4242011c/Bernardo-Espinosa,812.0,913.0,15137.0,5671.0,1.0,30.0,0.0,0.0
https://fbref.com/en/players/4295f19c/Leandro-Sanca,9.0,12.0,171.0,27.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/42eaa028/Jonathan-Ikone,546.0,669.0,9216.0,1810.0,29.0,24.0,27.0,3.0
https://fbref.com/en/players/42f0113f/Stredair-Appuah,19.0,27.0,262.0,52.0,3.0,0.0,1.0,0.0
https://fbref.com/en/players/42fd9c7f/Kylian-Mbappe,1096.0,1355.0,14622.0,3137.0,55.0,81.0,76.0,10.0
https://fbref.com/en/players/4315f30d/Malang-Sarr,460.0,517.0,9845.0,3187.0,1.0,55.0,1.0,0.0
https://fbref.com/en/players/433dc9a2/Juan-Bernat,969.0,1049.0,13422.0,3011.0,21.0,36.0,11.0,3.0
https://fbref.com/en/players/436a9dd0/Ander-Herrera,376.0,455.0,5618.0,1359.0,11.0,32.0,7.0,0.0
https://fbref.com/en/players/437f2b00/Christoph-Baumgartner,610.0,915.0,9280.0,2767.0,24.0,70.0,35.0,4.0
https://fbref.com/en/players/43a166b4/Divock-Origi,128.0,193.0,1699.0,360.0,11.0,7.0,6.0,1.0
https://fbref.com/en/players/43e7a164/Alexander-Djiku,1215.0,1507.0,25533.0,10650.0,11.0,117.0,13.0,4.0
https://fbref.com/en/players/441197b8/Obite-NDicka,1563.0,1815.0,26918.0,10983.0,3.0,74.0,3.0,0.0
https://fbref.com/en/players/44150beb/Jon-Pacheco,812.0,907.0,15784.0,4590.0,1.0,51.0,0.0,0.0
https://fbref.com/en/players/442b56fa/Ridle-Baku,1216.0,1551.0,22159.0,7294.0,28.0,116.0,37.0,14.0
https://fbref.com/en/players/4431aed2/Ciro-Immobile,472.0,629.0,6048.0,963.0,26.0,19.0,11.0,0.0
https://fbref.com/en/players/44330c36/Alberto-Mari,8.0,20.0,102.0,7.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/4468ec10/Demarai-Gray,579.0,838.0,9843.0,2215.0,37.0,30.0,18.0,7.0
https://fbref.com/en/players/44781702/Ben-Davies,1040.0,1281.0,17332.0,5962.0,20.0,79.0,9.0,6.0
https://fbref.com/en/players/44a20f0c/Maximilian-Bauer,551.0,758.0,11267.0,4449.0,4.0,30.0,2.0,0.0
https://fbref.com/en/players/44ac04e9/Matias-Vecino,830.0,968.0,12291.0,3427.0,9.0,86.0,8.0,0.0
https://fbref.com/en/players/44bfb6c5/Ruben-Neves,1730.0,2106.0,36646.0,10039.0,32.0,202.0,15.0,1.0
https://fbref.com/en/players/44e07fac/Chris-Ramos,79.0,149.0,854.0,206.0,4.0,7.0,1.0,1.0
https://fbref.com/en/players/44e8521b/Pablo-Munoz,2.0,2.0,23.0,15.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/44eb9093/Danilo-DAmbrosio,493.0,557.0,8396.0,2823.0,7.0,26.0,5.0,1.0
https://fbref.com/en/players/4506aec5/Thomas-Cannon,4.0,5.0,37.0,0.0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,79.0,93.0,1445.0,580.0,0.0,4.0,0.0,0.0
https://fbref.com/en/players/45191c29/Nicola-Zalewski,933.0,1252.0,16262.0,5001.0,12.0,58.0,24.0,6.0
https://fbref.com/en/players/4534a352/Warmed-Omari,911.0,982.0,19205.0,5888.0,5.0,42.0,2.0,0.0
https://fbref.com/en/players/455c26a4/Angel-Alarcon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/45736cec/Pablo-Barrios,368.0,450.0,5684.0,1671.0,4.0,46.0,3.0,0.0
https://fbref.com/en/players/458e3479/Oscar-Fraulo,10.0,16.0,153.0,25.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/45963054/Jamie-Vardy,137.0,263.0,1931.0,364.0,14.0,7.0,5.0,1.0
https://fbref.com/en/players/4596da74/Evan-Ferguson,180.0,225.0,2299.0,340.0,11.0,4.0,6.0,0.0
https://fbref.com/en/players/45a03961/Benjamin-Pavard,2120.0,2400.0,37520.0,14296.0,19.0,184.0,21.0,9.0
https://fbref.com/en/players/45af8a54/Marco-Asensio,650.0,802.0,9900.0,2248.0,41.0,60.0,26.0,6.0
https://fbref.com/en/players/45b9b619/Joaquin-Correa,224.0,283.0,3438.0,691.0,15.0,23.0,9.0,0.0
https://fbref.com/en/players/45cce300/Jefferson,146.0,173.0,1802.0,399.0,7.0,11.0,4.0,0.0
https://fbref.com/en/players/45db685d/Jorginho,1390.0,1620.0,22800.0,6539.0,12.0,171.0,21.0,0.0
https://fbref.com/en/players/45e17712/Dimitri-Foulquier,663.0,932.0,11039.0,4516.0,12.0,61.0,21.0,14.0
https://fbref.com/en/players/45e95f21/Lee-Buchanan,179.0,267.0,3373.0,1351.0,5.0,16.0,5.0,2.0
https://fbref.com/en/players/4601e194/Jordi-Alba,1217.0,1460.0,19141.0,5490.0,38.0,120.0,43.0,15.0
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,421.0,670.0,6164.0,1010.0,23.0,27.0,14.0,0.0
https://fbref.com/en/players/463503e2/Marcin-Kaminski,254.0,314.0,5229.0,2285.0,2.0,20.0,1.0,0.0
https://fbref.com/en/players/46359159/Jimmy-Cabot,261.0,346.0,4629.0,1527.0,17.0,19.0,13.0,4.0
https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,761.0,1111.0,18974.0,13109.0,0.0,30.0,2.0,0.0
https://fbref.com/en/players/46750e9c/Nathanael-Mbuku,25.0,34.0,345.0,95.0,0.0,2.0,0.0,0.0
https://fbref.com/en/players/468a7a91/Facundo-Buonanotte,157.0,194.0,2407.0,525.0,6.0,9.0,10.0,2.0
https://fbref.com/en/players/468fdbad/Jonas-Martin,193.0,229.0,3285.0,864.0,4.0,19.0,2.0,0.0
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,531.0,735.0,7885.0,2631.0,28.0,58.0,31.0,2.0
https://fbref.com/en/players/46faabfa/Ibrahima-Niane,175.0,232.0,2553.0,471.0,8.0,17.0,4.0,0.0
https://fbref.com/en/players/47064058/Oliver-Baumann,1068.0,1417.0,29033.0,20956.0,1.0,28.0,1.0,0.0
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,15.0,24.0,229.0,35.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/475a738b/Sekou-Gassama,7.0,9.0,87.0,0.0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/477e50ce/Remy-Descamps,22.0,26.0,684.0,521.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,57.0,60.0,1031.0,224.0,0.0,3.0,2.0,0.0
https://fbref.com/en/players/47c609d5/El-Bilal-Toure,199.0,278.0,2460.0,357.0,16.0,8.0,4.0,1.0
https://fbref.com/en/players/48035304/Nico-Elvedi,1967.0,2149.0,36425.0,11114.0,5.0,50.0,1.0,0.0
https://fbref.com/en/players/4806ec67/Jordan-Pickford,749.0,1312.0,25114.0,19603.0,2.0,57.0,1.0,0.0
https://fbref.com/en/players/481c9ece/Denzel-Dumfries,745.0,1004.0,12394.0,3688.0,32.0,32.0,32.0,18.0
https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,310.0,461.0,5531.0,1574.0,14.0,44.0,12.0,0.0
https://fbref.com/en/players/48329ff8/Samuel-Ntanda,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/485e4939/Juanjo-Narvaez,25.0,36.0,270.0,31.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/48780156/Fabio-Chiarodia,15.0,22.0,335.0,140.0,0.0,3.0,0.0,0.0
https://fbref.com/en/players/489e80e3/Mohamed-Camara,1119.0,1284.0,21268.0,5952.0,18.0,121.0,15.0,2.0
https://fbref.com/en/players/48a5a5d6/Martinelli,833.0,1107.0,12960.0,2610.0,59.0,33.0,43.0,10.0
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,447.0,592.0,7451.0,2109.0,9.0,53.0,11.0,1.0
https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi,659.0,875.0,11697.0,3604.0,32.0,89.0,33.0,5.0
https://fbref.com/en/players/49070d66/Lucas-Perrin,678.0,829.0,13175.0,5389.0,8.0,56.0,9.0,2.0
https://fbref.com/en/players/49136c42/Andrew-Gravillon,461.0,608.0,8841.0,3236.0,3.0,36.0,4.0,2.0
https://fbref.com/en/players/491a433d/Rasmus-Hojlund,318.0,435.0,4078.0,574.0,24.0,23.0,11.0,1.0
https://fbref.com/en/players/49296448/Joshua-Kimmich,2333.0,2767.0,43859.0,14050.0,84.0,272.0,68.0,4.0
https://fbref.com/en/players/493924a7/Kevin-Mbabu,68.0,94.0,1051.0,383.0,2.0,4.0,5.0,3.0
https://fbref.com/en/players/4958bfb2/Dani-Carvajal,1133.0,1333.0,18356.0,4041.0,22.0,57.0,21.0,8.0
https://fbref.com/en/players/496aeede/Christoph-Kramer,1020.0,1233.0,14647.0,4393.0,15.0,61.0,11.0,2.0
https://fbref.com/en/players/49a6ecbb/Alvaro-Munoz,9.0,12.0,127.0,22.0,1.0,0.0,1.0,0.0
https://fbref.com/en/players/49d028db/Edgar-Gonzalez,792.0,892.0,14260.0,4998.0,2.0,14.0,0.0,0.0
https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho,979.0,1376.0,16672.0,4781.0,66.0,84.0,47.0,11.0
https://fbref.com/en/players/49fe9070/Timo-Werner,505.0,685.0,7147.0,1425.0,20.0,38.0,19.0,2.0
https://fbref.com/en/players/4a021593/Andrea-Dacourt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4a0c6555/Thibault-Tamas,5.0,7.0,71.0,29.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4a1a9578/Luis-Diaz,376.0,462.0,5698.0,1124.0,13.0,25.0,13.0,1.0
https://fbref.com/en/players/4a478107/Jose-Luis-Morales,181.0,258.0,2380.0,486.0,9.0,4.0,10.0,2.0
https://fbref.com/en/players/4a537185/Jese,47.0,65.0,706.0,87.0,2.0,0.0,0.0,0.0
https://fbref.com/en/players/4a56052c/Jordan-Veretout,1834.0,2148.0,35304.0,9959.0,36.0,274.0,25.0,7.0
https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini,816.0,1114.0,14299.0,4489.0,70.0,62.0,23.0,3.0
https://fbref.com/en/players/4a5e83ad/Alexis-Beka-Beka,236.0,303.0,3971.0,967.0,3.0,19.0,2.0,1.0
https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,6.0,7.0,96.0,34.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4a633cfe/Unai-Garcia,638.0,803.0,13808.0,4944.0,3.0,44.0,3.0,2.0
https://fbref.com/en/players/4a987ffa/Adrian-Grbic,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,222.0,290.0,3147.0,669.0,5.0,20.0,6.0,0.0
https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,299.0,382.0,6351.0,2599.0,0.0,16.0,1.0,0.0
https://fbref.com/en/players/4accb7e0/Darko-Brasanac,306.0,376.0,4620.0,1215.0,7.0,40.0,7.0,2.0
https://fbref.com/en/players/4acd733a/Valery,295.0,356.0,4143.0,830.0,18.0,12.0,8.0,2.0
https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno,1332.0,1573.0,22243.0,6857.0,8.0,70.0,5.0,3.0
https://fbref.com/en/players/4aea5077/Stefan-Lainer,501.0,618.0,7802.0,2734.0,8.0,38.0,13.0,7.0
https://fbref.com/en/players/4b3e1a38/Amir-Rrahmani,1977.0,2167.0,39821.0,13543.0,12.0,149.0,7.0,0.0
https://fbref.com/en/players/4b40d9ca/Nick-Pope,614.0,890.0,17068.0,11723.0,2.0,13.0,0.0,0.0
https://fbref.com/en/players/4b511457/Oriol-Romeu,1433.0,1656.0,24577.0,6591.0,20.0,124.0,18.0,3.0
https://fbref.com/en/players/4b520f96/Marco-Bertini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4b792f35/Cheikh-Faye,5.0,9.0,62.0,17.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4b7a9fcc/James-Abankwah,23.0,29.0,375.0,79.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4b803b3c/Maximilian-Wober,483.0,684.0,9430.0,4157.0,6.0,63.0,3.0,2.0
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,568.0,739.0,8306.0,2621.0,35.0,44.0,20.0,2.0
https://fbref.com/en/players/4bcf39f6/Neal-Maupay,190.0,253.0,2500.0,217.0,7.0,8.0,2.0,0.0
https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos,44.0,56.0,781.0,321.0,1.0,3.0,0.0,0.0
https://fbref.com/en/players/4bd414c1/Raul-Albiol,1303.0,1472.0,28074.0,10667.0,2.0,98.0,5.0,0.0
https://fbref.com/en/players/4be0b467/Lois-Diony,109.0,142.0,1202.0,221.0,5.0,6.0,2.0,1.0
https://fbref.com/en/players/4c2e9442/Maxi-Gomez,9.0,14.0,131.0,3.0,2.0,0.0,0.0,0.0
https://fbref.com/en/players/4c370d81/Roberto-Firmino,444.0,566.0,5932.0,1908.0,21.0,47.0,19.0,1.0
https://fbref.com/en/players/4c3a6744/Justin-Kluivert,276.0,399.0,4236.0,977.0,23.0,15.0,21.0,10.0
https://fbref.com/en/players/4c5b14d2/Joaquin,258.0,324.0,3561.0,928.0,21.0,15.0,11.0,3.0
https://fbref.com/en/players/4c62d0c8/Mattia-Perin,265.0,351.0,6305.0,4120.0,0.0,6.0,0.0,0.0
https://fbref.com/en/players/4c6facae/Djibril-Sow,1324.0,1557.0,22905.0,6804.0,17.0,137.0,20.0,1.0
https://fbref.com/en/players/4c8845f7/Youssef-Maleh,241.0,322.0,3670.0,942.0,12.0,24.0,8.0,3.0
https://fbref.com/en/players/4ca4f263/Tony-Strata,29.0,37.0,453.0,124.0,1.0,1.0,0.0,0.0
https://fbref.com/en/players/4ca4f601/Brecht-Dejaegere,518.0,664.0,8008.0,2371.0,17.0,56.0,25.0,0.0
https://fbref.com/en/players/4ccd8957/Eren-Dinkci,50.0,77.0,778.0,134.0,6.0,1.0,2.0,0.0
https://fbref.com/en/players/4cd41883/Paxten-Aaronson,51.0,71.0,659.0,109.0,1.0,3.0,0.0,0.0
https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic,36.0,51.0,517.0,102.0,1.0,3.0,2.0,0.0
