URL,COMPL_STARTS,SUBS_SUBS,UNSUB_SUBS,PPM_TEAM.SUCCESS,ONG_TEAM.SUCCESS,ONGA_TEAM.SUCCESS,PLUS_PER__MINUS__TEAM.SUCCESS
https://fbref.com/en/players/32974271/Sergi-Guardiola,2,9,3,1.07,15.0,16.0,-1.0
https://fbref.com/en/players/32ad2eb8/Giacomo-Toniolo,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/32c2d95f/Yunis-Abdelhamid,37,0,0,1.38,45.0,42.0,3.0
https://fbref.com/en/players/32e2163d/Justin-Noel-Kalumba,3,0,0,0.57,8.0,14.0,-6.0
https://fbref.com/en/players/32e7ce92/Loris-Karius,0,0,8,,0.0,0.0,0.0
https://fbref.com/en/players/32e8417f/Stefan-Bajcetic,0,5,10,2.09,11.0,4.0,7.0
https://fbref.com/en/players/32e9d210/Lewis-Payne,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/32ebfe1e/Andrea-Barberis,2,6,27,1.11,4.0,9.0,-5.0
https://fbref.com/en/players/32f3d97e/Abdoul-Kader-Bamba,0,3,9,0.6,3.0,1.0,2.0
https://fbref.com/en/players/32f60ed8/Morgan-Gibbs-White,28,1,0,0.75,38.0,61.0,-23.0
https://fbref.com/en/players/32f76907/Cosimo-Marco-Da-Graca,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/3312f911/Jeffrey-Schlupp,11,4,0,1.18,33.0,38.0,-5.0
https://fbref.com/en/players/3318286e/Luis-Maximiano,0,0,36,3.0,0.0,0.0,0.0
https://fbref.com/en/players/33182cb8/Michael-Frey,1,5,4,1.0,8.0,19.0,-11.0
https://fbref.com/en/players/331c5a98/Mamadou-Diakhon,0,2,0,0.0,0.0,1.0,-1.0
https://fbref.com/en/players/3322e296/Antoine-Mendy,2,4,14,1.64,10.0,5.0,5.0
https://fbref.com/en/players/335039a2/Pere-Milla,8,10,0,0.69,18.0,45.0,-27.0
https://fbref.com/en/players/3353737a/Sergio-Reguilon,0,9,10,1.36,5.0,2.0,3.0
https://fbref.com/en/players/335fa267/Sergi-Roberto,5,8,6,2.13,24.0,10.0,14.0
https://fbref.com/en/players/3376a776/Karim-Rekik,10,1,7,1.38,18.0,16.0,2.0
https://fbref.com/en/players/33887998/Edouard-Mendy,9,1,13,1.1,11.0,14.0,-3.0
https://fbref.com/en/players/339fe0e8/Thomas-Strakosha,0,0,17,,0.0,0.0,0.0
https://fbref.com/en/players/33a61a52/Carlos-Clerc,21,1,5,0.72,24.0,50.0,-26.0
https://fbref.com/en/players/33b554b7/Danny-Latza,5,12,7,0.8,12.0,28.0,-16.0
https://fbref.com/en/players/33b8d077/Marcelo-Brozovic,11,9,0,1.79,35.0,27.0,8.0
https://fbref.com/en/players/33d2c795/Toni-Fuidias,0,0,35,,0.0,0.0,0.0
https://fbref.com/en/players/33ecf462/Valerio-Verre,0,12,0,0.5,3.0,12.0,-9.0
https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez,1,15,12,0.44,5.0,10.0,-5.0
https://fbref.com/en/players/3423f250/Raphinha,2,11,1,2.28,34.0,9.0,25.0
https://fbref.com/en/players/34269bdf/Renato-Tapia,6,12,5,1.14,10.0,28.0,-18.0
https://fbref.com/en/players/3434ac72/Alexander-Robertson,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/343c0d52/Giovanni-Simeone,0,24,10,2.2,9.0,7.0,2.0
https://fbref.com/en/players/343f753a/Luigi-Sepe,17,0,16,1.0,19.0,27.0,-8.0
https://fbref.com/en/players/345fc437/Tommi-OReilly,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/34693494/Fabio-Miretti,1,13,7,1.78,14.0,9.0,5.0
https://fbref.com/en/players/346d51d9/Julian-Weigl,18,2,1,1.26,38.0,35.0,3.0
https://fbref.com/en/players/34a88e3e/Edon-Zhegrova,3,11,8,2.0,27.0,10.0,17.0
https://fbref.com/en/players/34b0387f/Lee-Jae-sung,2,10,0,1.35,36.0,33.0,3.0
https://fbref.com/en/players/34b54da7/Tony-Jantschke,0,7,17,2.0,3.0,4.0,-1.0
https://fbref.com/en/players/34e12499/Nico-Schlotterbeck,23,1,3,2.11,57.0,34.0,23.0
https://fbref.com/en/players/34e393f2/Guido-Rodriguez,27,1,1,1.56,38.0,32.0,6.0
https://fbref.com/en/players/34e4343c/Anthony-Modeste,3,12,12,1.79,13.0,9.0,4.0
https://fbref.com/en/players/34fa77a1/Manuel-Ravasio,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/35141f4c/Marcos-Senesi,22,2,5,0.9,28.0,55.0,-27.0
https://fbref.com/en/players/3515d404/James-Ward-Prowse,36,0,0,0.66,36.0,72.0,-36.0
https://fbref.com/en/players/3521abfe/Carlos-Dominguez,1,2,35,3.0,2.0,1.0,1.0
https://fbref.com/en/players/35271c4d/Emil-Kornvig,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/35440884/Manuel-Pozo,0,1,2,0.0,1.0,1.0,0.0
https://fbref.com/en/players/3544641e/Sekou-Mara,0,18,11,0.73,6.0,10.0,-4.0
https://fbref.com/en/players/35516eac/Wilson-Odobert,6,13,3,0.69,24.0,48.0,-24.0
https://fbref.com/en/players/356ae640/Pietro-Candelari,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/356c9002/Antonio-Candreva,18,3,0,1.17,41.0,46.0,-5.0
https://fbref.com/en/players/357103bd/Fares-Chaibi,8,12,0,1.22,39.0,30.0,9.0
https://fbref.com/en/players/35a2557c/Francesco-Di-Mariano,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/35a6e5c7/Gabriel-Veiga,3,8,0,1.17,29.0,30.0,-1.0
https://fbref.com/en/players/35b4bc62/Wisdom-Amey,0,0,7,,0.0,0.0,0.0
https://fbref.com/en/players/35d4f151/Ruben,2,9,5,0.56,10.0,25.0,-15.0
https://fbref.com/en/players/35d64857/Tuta,29,1,0,1.48,53.0,45.0,8.0
https://fbref.com/en/players/35e413f1/Ben-White,21,2,0,2.21,80.0,35.0,45.0
https://fbref.com/en/players/35f67a30/Fisnik-Asllani,0,8,2,0.38,1.0,3.0,-2.0
https://fbref.com/en/players/35f6db55/Leo-Baptistao,1,4,1,1.29,28.0,30.0,-2.0
https://fbref.com/en/players/360d70f8/Lago-Junior,0,5,9,0.2,0.0,2.0,-2.0
https://fbref.com/en/players/3626daea/Leonardo-Spinazzola,12,8,4,1.73,20.0,21.0,-1.0
https://fbref.com/en/players/36578017/Yvandro-Borges-Sanches,0,3,10,1.33,1.0,2.0,-1.0
https://fbref.com/en/players/366be751/Nicolo-Fagioli,8,9,8,2.0,31.0,16.0,15.0
https://fbref.com/en/players/3670aa71/Anthony-Khelifa,0,2,8,0.0,0.0,1.0,-1.0
https://fbref.com/en/players/3672b352/Javi-Martinez,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/3681cfff/Christophe-Herelle,9,4,17,0.94,10.0,14.0,-4.0
https://fbref.com/en/players/36a3ff67/Marco-Reus,5,11,0,2.28,32.0,19.0,13.0
https://fbref.com/en/players/36a59ba4/Florian-Neuhaus,5,7,2,1.13,19.0,20.0,-1.0
https://fbref.com/en/players/36c2ca73/Alex-McCarthy,6,0,21,0.17,9.0,17.0,-8.0
https://fbref.com/en/players/36d9dabe/Thomas-Ouwejan,5,7,6,0.47,9.0,27.0,-18.0
https://fbref.com/en/players/3701906c/Pablo-Ibanez,3,13,13,1.48,12.0,14.0,-2.0
https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin,7,5,0,1.74,55.0,35.0,20.0
https://fbref.com/en/players/37143438/Edan-Diop,0,6,7,1.0,6.0,5.0,1.0
https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey,2,5,5,1.625,5.0,11.0,-6.0
https://fbref.com/en/players/3745e8bd/Sebastian-Polter,2,14,1,0.84,14.0,22.0,-8.0
https://fbref.com/en/players/374d5158/Gonzalo-Montiel,8,11,6,1.25,18.0,28.0,-10.0
https://fbref.com/en/players/374ee424/Alex-Remiro,38,0,0,1.87,51.0,35.0,16.0
https://fbref.com/en/players/374fbf7d/Riad-Nouri,2,17,3,0.76,17.0,38.0,-21.0
https://fbref.com/en/players/375622c5/Jordan-Ferri,20,2,0,1.26,52.0,50.0,2.0
https://fbref.com/en/players/3766178e/Oliver-Hammond,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/378825c7/Ramy-Bensebaini,22,0,0,1.43,44.0,39.0,5.0
https://fbref.com/en/players/37980f04/Matteo-Colombo,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/37998008/Lennart-Grill,5,0,29,1.4,7.0,11.0,-4.0
https://fbref.com/en/players/379dc075/Shon-Weissman,1,9,1,1.07,5.0,13.0,-8.0
https://fbref.com/en/players/37db6cae/Unai-Gomez,0,0,8,,0.0,0.0,0.0
https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom,2,5,0,1.63,33.0,28.0,5.0
https://fbref.com/en/players/37e103f8/Hugo-Duro,6,18,5,1.13,16.0,20.0,-4.0
https://fbref.com/en/players/37f1cf47/Ander-Capa,0,6,27,1.43,2.0,0.0,2.0
https://fbref.com/en/players/37f606f0/Dennis-Geiger,6,0,1,1.26,31.0,36.0,-5.0
https://fbref.com/en/players/37f827ec/Enzo-Roco,11,3,12,0.59,16.0,36.0,-20.0
https://fbref.com/en/players/380a15e2/Dimitry-Bertaud,0,0,7,,0.0,0.0,0.0
https://fbref.com/en/players/3813d6d4/Mario-de-Luis,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/3814120d/Bingourou-Kamara,4,1,24,0.2,5.0,11.0,-6.0
https://fbref.com/en/players/381dbcfc/David-Torres,1,5,21,1.14,3.0,8.0,-5.0
https://fbref.com/en/players/3828f130/Javier-Guerra,5,4,7,1.5,7.0,6.0,1.0
https://fbref.com/en/players/38309b03/Djibrail-Dib,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/384d58d9/Denis-Zakaria,2,3,11,1.5,8.0,6.0,2.0
https://fbref.com/en/players/38699c72/Anthony-Lozano,5,14,5,1.14,14.0,19.0,-5.0
https://fbref.com/en/players/386de9b1/Gaetan-Courtet,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/3870f7c3/Nicolas-Penneteau,0,0,7,,0.0,0.0,0.0
https://fbref.com/en/players/387e1d35/Luke-Mbete-Tatu,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/38b0cf42/Javier-Llabres,0,1,7,3.0,0.0,0.0,0.0
https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain,0,5,4,1.33,5.0,7.0,-2.0
https://fbref.com/en/players/38ceb24a/Leandro-Trossard,6,10,1,1.675,52.0,38.0,14.0
https://fbref.com/en/players/38d9ce53/Janis-Antiste,0,2,13,1.5,2.0,1.0,1.0
https://fbref.com/en/players/3902e91b/Gonzalo-Melero,1,3,2,1.26,34.0,28.0,6.0
https://fbref.com/en/players/3916b09c/Quentin-Bernard,7,0,10,0.86,8.0,12.0,-4.0
https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic,14,1,0,1.5,33.0,30.0,3.0
https://fbref.com/en/players/39352da2/Arnau-Puigmal,0,15,16,0.64,11.0,18.0,-7.0
https://fbref.com/en/players/3935e52e/Sead-Kolasinac,14,7,0,1.94,49.0,22.0,27.0
https://fbref.com/en/players/3945ac70/Alessandro-Russo,1,0,33,0.0,1.0,3.0,-2.0
https://fbref.com/en/players/39583cfd/Gerard-Deulofeu,8,1,0,1.69,19.0,15.0,4.0
https://fbref.com/en/players/3975195f/Thierno-Balde,13,6,1,0.65,28.0,52.0,-24.0
https://fbref.com/en/players/39769cff/Rasmus-Nissen,17,5,11,0.88,29.0,53.0,-24.0
https://fbref.com/en/players/397ba086/Grejohn-Kyei,5,11,0,1.59,33.0,27.0,6.0
https://fbref.com/en/players/39a938cb/Marciano-Sanca,0,0,9,,0.0,0.0,0.0
https://fbref.com/en/players/39b326ed/Gabriel-Suazo,12,4,0,1.33,17.0,18.0,-1.0
https://fbref.com/en/players/3a233281/Leon-Bailey,4,7,0,1.61,27.0,32.0,-5.0
https://fbref.com/en/players/3a24769f/Ross-Barkley,3,18,4,1.48,12.0,14.0,-2.0
https://fbref.com/en/players/3a33f528/Matteo-Falasca,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/3a58d075/Koba-Koindredi,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/3a686640/Nathan-Butler-Oyedeji,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/3a949a25/Martin-Dubravka,1,1,26,0.5,1.0,1.0,0.0
https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal,8,5,4,1.5,10.0,15.0,-5.0
https://fbref.com/en/players/3aa4a3be/Loren-Moron,0,2,15,3.0,0.0,0.0,0.0
https://fbref.com/en/players/3aa74860/Hugo-Sotelo,0,1,7,3.0,0.0,0.0,0.0
https://fbref.com/en/players/3ad34015/Ebenezer-Akinsanmiro,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/3b029691/Vitinha,8,7,1,2.25,58.0,28.0,30.0
https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli,12,7,15,1.725,13.0,34.0,-21.0
https://fbref.com/en/players/3b1ed320/Angelo-Stiller,2,14,6,1.24,14.0,14.0,0.0
https://fbref.com/en/players/3b333ac3/Hans-Hateboer,11,0,4,1.82,22.0,16.0,6.0
https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano,0,8,25,2.75,4.0,0.0,4.0
https://fbref.com/en/players/3b57a494/Jeremiah-Chilokoa-Mullen,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini,3,8,11,1.495,14.0,8.0,6.0
https://fbref.com/en/players/3b676989/Adam-Buksa,0,8,4,2.38,0.0,0.0,0.0
https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur,10,1,0,1.89,33.0,24.0,9.0
https://fbref.com/en/players/3b9858f5/Marios-Oikonomou,0,3,9,0.33,1.0,6.0,-5.0
https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes,17,4,2,1.41,47.0,45.0,2.0
https://fbref.com/en/players/3bb7af3b/Riccardo-Saponara,0,15,8,1.55,21.0,17.0,4.0
https://fbref.com/en/players/3bb7b8b4/Ederson,35,0,3,2.34,89.0,32.0,57.0
https://fbref.com/en/players/3bb7f478/Edin-Dzeko,9,15,5,1.82,44.0,20.0,24.0
https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir,0,6,2,1.79,21.0,18.0,3.0
https://fbref.com/en/players/3befc2b6/Andrei-Girotto,30,0,1,0.97,34.0,50.0,-16.0
https://fbref.com/en/players/3c16d927/Alejandro-Pozo-Pozo,14,10,3,1.33,27.0,26.0,1.0
https://fbref.com/en/players/3c200e05/Joshua-Quarshie,0,1,1,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3c569f37/Justin-Che,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/3c6089ab/Thomas-Muller,8,6,0,1.93,50.0,15.0,35.0
https://fbref.com/en/players/3c6bbbab/Fabien-Centonze,14,4,3,0.96,17.0,22.0,-5.0
https://fbref.com/en/players/3ca6106c/Augusto-Solari,0,9,19,1.92,5.0,3.0,2.0
https://fbref.com/en/players/3ca7254a/Pedro,2,19,0,1.89,33.0,20.0,13.0
https://fbref.com/en/players/3cb132e6/Jacopo-Segre,0,1,1,3.0,0.0,1.0,-1.0
https://fbref.com/en/players/3cd3b384/Tommaso-Augello,28,2,1,0.51,23.0,64.0,-41.0
https://fbref.com/en/players/3cd9e95a/Timo-Horn,0,0,32,,0.0,0.0,0.0
https://fbref.com/en/players/3cdfc63e/Miha-Blazic,20,2,9,0.54,15.0,40.0,-25.0
https://fbref.com/en/players/3cefcaef/Ferland-Mendy,6,1,5,2.11,26.0,17.0,9.0
https://fbref.com/en/players/3d13d9e4/Erik-Botheim,2,19,10,1.29,13.0,17.0,-4.0
https://fbref.com/en/players/3d214e5f/Marco-Bizot,37,0,0,1.16,44.0,54.0,-10.0
https://fbref.com/en/players/3d50bcdb/Moise-Kean,0,17,2,1.89,11.0,8.0,3.0
https://fbref.com/en/players/3d6cee81/Flavio-Paoletti,0,11,11,0.25,1.0,7.0,-6.0
https://fbref.com/en/players/3d79a68c/Francisco-Perez,0,7,22,0.14,1.0,3.0,-2.0
https://fbref.com/en/players/3d7e48ce/Ivan-Alejo,2,18,2,1.06,8.0,26.0,-18.0
https://fbref.com/en/players/3d99999d/Olasagasti,0,3,2,1.33,0.0,0.0,0.0
https://fbref.com/en/players/3dd738a1/Ruben-Aguilar,7,6,5,1.95,16.0,21.0,-5.0
https://fbref.com/en/players/3df57458/Yannick-Pandor,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/3e1550ee/Scott-Carson,0,0,5,,0.0,0.0,0.0
https://fbref.com/en/players/3e42f707/David-Garcia,27,1,1,1.56,32.0,35.0,-3.0
https://fbref.com/en/players/3e5e4e63/Steve-Cook,8,1,7,0.83,7.0,21.0,-14.0
https://fbref.com/en/players/3e80e04e/Lyle-Taylor,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/3e93f8cf/Inigo-Eguaras,4,15,11,1.4,11.0,19.0,-8.0
https://fbref.com/en/players/3e9e06cb/Craig-Dawson,22,0,2,1.145,25.0,31.0,-6.0
https://fbref.com/en/players/3ea50f67/Harvey-Barnes,21,2,0,0.88,41.0,51.0,-10.0
https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli,30,1,2,1.82,49.0,28.0,21.0
https://fbref.com/en/players/3eaf8817/Lebo-Mothiba,0,16,14,1.21,11.0,9.0,2.0
https://fbref.com/en/players/3eb0f2df/Vladimir-Darida,0,3,7,0.67,1.0,1.0,0.0
https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,16,10,4,2.35,61.0,24.0,37.0
https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta,20,2,8,1.48,33.0,31.0,2.0
https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez,21,1,2,1.5,33.0,30.0,3.0
https://fbref.com/en/players/3ecc8c5f/Mateusz-Wieteska,32,0,0,1.49,40.0,47.0,-7.0
https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi,33,1,0,1.81,45.0,34.0,11.0
https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen,1,12,3,1.2,13.0,17.0,-4.0
https://fbref.com/en/players/3eed9821/Samuel-Umtiti,20,1,9,1.04,22.0,28.0,-6.0
https://fbref.com/en/players/3ef0a2d7/Aleksa-Terzic,5,14,13,1.32,16.0,8.0,8.0
https://fbref.com/en/players/3ef0fa48/Gelson-Martins,0,8,8,2.18,9.0,6.0,3.0
https://fbref.com/en/players/3effaa34/Andre-Silva,6,11,3,1.84,37.0,25.0,12.0
https://fbref.com/en/players/3f034750/Ivo-Grbic,9,2,25,1.92,28.0,13.0,15.0
https://fbref.com/en/players/3f10bd22/Jesus-Navas,12,11,4,1.47,32.0,27.0,5.0
https://fbref.com/en/players/3f319bb9/Rasmus-Nicolaisen,32,0,1,1.32,48.0,47.0,1.0
https://fbref.com/en/players/3f3a2cba/Moustapha-Mbow,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/3f5f38fb/Nicolo-Casale,25,2,6,1.86,38.0,24.0,14.0
https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,1,0,30,3.0,2.0,1.0,1.0
https://fbref.com/en/players/3f70db80/Kristoffer-Klaesson,0,0,11,,0.0,0.0,0.0
https://fbref.com/en/players/3f79a1c8/Gonzalo-Escalante,11,3,6,1.0050000000000001,16.0,26.0,-10.0
https://fbref.com/en/players/3f847d95/Joseph-Whitworth,2,0,12,0.0,1.0,5.0,-4.0
https://fbref.com/en/players/3f9d3385/Alessandro-Riccio,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/3fa2f15f/Alessandro-Falleni,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/3fc45c73/Inigo-Martinez,14,0,4,1.8,25.0,16.0,9.0
https://fbref.com/en/players/3fe6bd8c/Paul-Dummett,0,0,16,,0.0,0.0,0.0
https://fbref.com/en/players/40221fa7/Banzouzi-Locko,10,7,11,1.0,17.0,21.0,-4.0
https://fbref.com/en/players/405f267a/Salvi,0,20,10,1.46,4.0,15.0,-11.0
https://fbref.com/en/players/405f6586/Milan-Djuric,6,14,4,0.86,15.0,23.0,-8.0
https://fbref.com/en/players/40604d0c/Nehemiah-Fernandez,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/40774c6b/Bamba-Dieng,0,15,1,1.4849999999999999,13.0,10.0,3.0
https://fbref.com/en/players/407feb71/Brahim-Diaz,1,6,4,1.85,36.0,21.0,15.0
https://fbref.com/en/players/40ef7347/Rafael-Ratao,1,5,1,1.3,34.0,33.0,1.0
https://fbref.com/en/players/4112ace5/Unai-Vencedor-Paris,0,10,27,1.4,2.0,7.0,-5.0
https://fbref.com/en/players/4115ce4e/Jan-Bednarek,17,2,13,0.9400000000000001,16.0,40.0,-24.0
https://fbref.com/en/players/414184f7/Jhon-Duran,0,12,5,1.42,3.0,4.0,-1.0
https://fbref.com/en/players/419b3fd0/Mateo-Loubatieres,0,0,5,,0.0,0.0,0.0
https://fbref.com/en/players/41b3069f/Fernando-Calero,7,7,9,1.07,21.0,29.0,-8.0
https://fbref.com/en/players/41bff4fa/Marton-Dardai,6,6,9,1.06,12.0,20.0,-8.0
https://fbref.com/en/players/41c12f75/Mathias-Olivera,14,13,6,2.37,29.0,11.0,18.0
https://fbref.com/en/players/41da04f7/Edvin-Bongemba,0,0,5,,0.0,0.0,0.0
https://fbref.com/en/players/41e7ef1c/Layvin-Kurzawa,1,1,6,0.33,0.0,4.0,-4.0
https://fbref.com/en/players/41eebdf5/Samuel-Gigot,14,2,1,2.04,38.0,20.0,18.0
https://fbref.com/en/players/41f08ac8/Keane-Lewis-Potter,0,7,9,1.5,10.0,4.0,6.0
https://fbref.com/en/players/41f32541/Fernando,11,3,2,1.5,28.0,21.0,7.0
https://fbref.com/en/players/41fb0f4e/Domingos-Quina,1,8,3,0.3,2.0,8.0,-6.0
https://fbref.com/en/players/420c18a1/Yann-Sommer,29,0,0,1.775,61.0,39.0,22.0
https://fbref.com/en/players/420d7c7d/Luke-Ayling,21,7,4,0.79,27.0,48.0,-21.0
https://fbref.com/en/players/42276181/Kevin-Gameiro,8,11,1,1.0,29.0,34.0,-5.0
https://fbref.com/en/players/422862ea/Nathaniel-Chalobah,0,3,10,1.5,0.0,0.0,0.0
https://fbref.com/en/players/4242011c/Bernardo-Espinosa,10,6,16,1.05,14.0,26.0,-12.0
https://fbref.com/en/players/42500d15/Leonardo-Dido,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/42593c71/Eric-Monjonell,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/4295f19c/Leandro-Sanca,0,4,11,0.5,0.0,2.0,-2.0
https://fbref.com/en/players/42a028c5/Alvaro-Bastida,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/42eaa028/Jonathan-Ikone,10,9,5,1.52,30.0,23.0,7.0
https://fbref.com/en/players/42f0113f/Stredair-Appuah,0,5,0,0.8,1.0,1.0,0.0
https://fbref.com/en/players/42fd9c7f/Kylian-Mbappe,26,2,0,2.24,73.0,33.0,40.0
https://fbref.com/en/players/4315f30d/Malang-Sarr,6,5,12,1.92,10.0,14.0,-4.0
https://fbref.com/en/players/433dc9a2/Juan-Bernat,10,10,7,2.36,40.0,19.0,21.0
https://fbref.com/en/players/436a9dd0/Ander-Herrera,0,8,5,1.47,10.0,10.0,0.0
https://fbref.com/en/players/437f2b00/Christoph-Baumgartner,14,0,0,1.09,40.0,49.0,-9.0
https://fbref.com/en/players/43a166b4/Divock-Origi,2,17,4,1.63,14.0,13.0,1.0
https://fbref.com/en/players/43e7a164/Alexander-Djiku,27,0,2,1.13,40.0,44.0,-4.0
https://fbref.com/en/players/441197b8/Obite-NDicka,29,0,1,1.6,54.0,44.0,10.0
https://fbref.com/en/players/44150beb/Jon-Pacheco,12,5,16,2.29,21.0,13.0,8.0
https://fbref.com/en/players/442b56fa/Ridle-Baku,23,4,0,1.48,52.0,41.0,11.0
https://fbref.com/en/players/4431aed2/Ciro-Immobile,17,4,2,1.97,42.0,19.0,23.0
https://fbref.com/en/players/44330c36/Alberto-Mari,0,5,6,1.6,2.0,0.0,2.0
https://fbref.com/en/players/445ba3ea/Dimo-Krastev,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/4468ec10/Demarai-Gray,16,6,5,0.79,20.0,39.0,-19.0
https://fbref.com/en/players/447601de/Christian-Sanchez,0,0,13,,0.0,0.0,0.0
https://fbref.com/en/players/44781702/Ben-Davies,20,5,2,1.61,44.0,33.0,11.0
https://fbref.com/en/players/44a20f0c/Maximilian-Bauer,17,7,6,1.11,25.0,41.0,-16.0
https://fbref.com/en/players/44ac04e9/Matias-Vecino,9,15,2,1.97,26.0,16.0,10.0
https://fbref.com/en/players/44bfb6c5/Ruben-Neves,30,2,0,1.0,26.0,48.0,-22.0
https://fbref.com/en/players/44e07fac/Chris-Ramos,3,8,2,1.07,6.0,10.0,-4.0
https://fbref.com/en/players/44e8521b/Pablo-Munoz,0,2,6,2.0,1.0,0.0,1.0
https://fbref.com/en/players/44eb9093/Danilo-DAmbrosio,3,7,17,1.8,19.0,12.0,7.0
https://fbref.com/en/players/4506aec5/Thomas-Cannon,0,2,0,0.0,0.0,1.0,-1.0
https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,2,5,21,1.89,2.0,5.0,-3.0
https://fbref.com/en/players/45191c29/Nicola-Zalewski,10,7,3,1.61,29.0,24.0,5.0
https://fbref.com/en/players/4534a352/Warmed-Omari,14,1,4,1.5,25.0,13.0,12.0
https://fbref.com/en/players/455c26a4/Angel-Alarcon,0,4,10,2.25,0.0,0.0,0.0
https://fbref.com/en/players/45736cec/Pablo-Barrios,1,15,5,2.05,13.0,9.0,4.0
https://fbref.com/en/players/458e3479/Oscar-Fraulo,0,2,13,0.0,0.0,0.0,0.0
https://fbref.com/en/players/45963054/Jamie-Vardy,6,18,1,0.92,24.0,38.0,-14.0
https://fbref.com/en/players/4596da74/Evan-Ferguson,1,9,2,1.63,21.0,12.0,9.0
https://fbref.com/en/players/45a03961/Benjamin-Pavard,24,3,3,2.3,76.0,29.0,47.0
https://fbref.com/en/players/45af8a54/Marco-Asensio,7,16,6,1.9,34.0,16.0,18.0
https://fbref.com/en/players/45b9b619/Joaquin-Correa,0,14,3,1.77,13.0,12.0,1.0
https://fbref.com/en/players/45cce300/Jefferson,2,5,4,1.78,13.0,7.0,6.0
https://fbref.com/en/players/45db685d/Jorginho,14,8,7,1.7000000000000002,36.0,23.0,13.0
https://fbref.com/en/players/45e17712/Dimitri-Foulquier,15,13,8,1.17,17.0,24.0,-7.0
https://fbref.com/en/players/45e95f21/Lee-Buchanan,0,19,9,1.0,15.0,8.0,7.0
https://fbref.com/en/players/4601e194/Jordi-Alba,6,10,12,2.17,27.0,8.0,19.0
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,7,6,1,1.045,35.0,40.0,-5.0
https://fbref.com/en/players/463503e2/Marcin-Kaminski,7,1,10,1.5,13.0,22.0,-9.0
https://fbref.com/en/players/46359159/Jimmy-Cabot,3,6,0,2.18,8.0,6.0,2.0
https://fbref.com/en/players/4658e309/Aljoscha-Kemlein,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,38,0,0,2.21,88.0,43.0,45.0
https://fbref.com/en/players/46750e9c/Nathanael-Mbuku,0,8,18,0.5,2.0,2.0,0.0
