URL,TOUCHES_TOUCHES,DEF PEN_TOUCHES,DEF 3RD_TOUCHES,MID 3RD_TOUCHES,ATT 3RD_TOUCHES,ATT PEN_TOUCHES,LIVE_TOUCHES,ATT_TAKE,SUCC_TAKE,TKLD_TAKE,CARRIES_CARRIES,TOTDIST_CARRIES,PRGDIST_CARRIES,PRGC_CARRIES,FINAL_THIRD_CARRIES,CPA_CARRIES,MIS_CARRIES,DIS_CARRIES,REC_RECEIVING,PRGR_RECEIVING
https://fbref.com/en/players/46359159/Jimmy-Cabot,432.0,13.0,88.0,162.0,193.0,19.0,432.0,24.0,12.0,11.0,282.0,2002.0,887.0,26.0,17.0,8.0,26.0,6.0,247.0,65.0
https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,1196.0,872.0,1170.0,28.0,0.0,0.0,1196.0,1.0,1.0,0.0,722.0,3934.0,2459.0,0.0,1.0,0.0,0.0,0.0,629.0,0.0
https://fbref.com/en/players/46750e9c/Nathanael-Mbuku,49.0,2.0,8.0,24.0,18.0,3.0,49.0,2.0,1.0,1.0,35.0,251.0,143.0,5.0,2.0,2.0,4.0,2.0,30.0,6.0
https://fbref.com/en/players/468a7a91/Facundo-Buonanotte,258.0,8.0,33.0,114.0,115.0,19.0,258.0,19.0,7.0,9.0,182.0,1018.0,424.0,9.0,5.0,2.0,10.0,2.0,202.0,42.0
https://fbref.com/en/players/468fdbad/Jonas-Martin,262.0,6.0,56.0,178.0,29.0,3.0,262.0,1.0,0.0,1.0,202.0,986.0,387.0,4.0,6.0,0.0,2.0,4.0,191.0,4.0
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,1084.0,11.0,168.0,500.0,457.0,54.0,1084.0,109.0,50.0,50.0,662.0,4963.0,2740.0,81.0,71.0,19.0,59.0,55.0,699.0,100.0
https://fbref.com/en/players/46faabfa/Ibrahima-Niane,367.0,14.0,29.0,190.0,151.0,40.0,367.0,29.0,8.0,18.0,259.0,1376.0,435.0,11.0,11.0,4.0,36.0,21.0,269.0,57.0
https://fbref.com/en/players/47064058/Oliver-Baumann,1503.0,1219.0,1489.0,15.0,0.0,0.0,1503.0,0.0,0.0,0.0,903.0,4083.0,2259.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,30.0,0.0,2.0,12.0,16.0,1.0,30.0,8.0,4.0,3.0,19.0,171.0,32.0,0.0,1.0,0.0,1.0,1.0,22.0,6.0
https://fbref.com/en/players/475a738b/Sekou-Gassama,12.0,1.0,1.0,4.0,7.0,4.0,12.0,0.0,0.0,0.0,7.0,25.0,16.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0
https://fbref.com/en/players/477e50ce/Remy-Descamps,28.0,26.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,149.0,124.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,63.0,2.0,11.0,42.0,11.0,0.0,63.0,0.0,0.0,0.0,38.0,134.0,37.0,1.0,0.0,0.0,0.0,0.0,49.0,1.0
https://fbref.com/en/players/47c609d5/El-Bilal-Toure,436.0,27.0,49.0,209.0,185.0,56.0,436.0,19.0,7.0,10.0,214.0,1197.0,534.0,18.0,16.0,9.0,45.0,11.0,278.0,52.0
https://fbref.com/en/players/48035304/Nico-Elvedi,2492.0,366.0,1398.0,1042.0,61.0,27.0,2492.0,3.0,1.0,2.0,1517.0,7687.0,4018.0,20.0,19.0,1.0,8.0,3.0,1748.0,5.0
https://fbref.com/en/players/4806ec67/Jordan-Pickford,1413.0,1030.0,1359.0,57.0,0.0,0.0,1413.0,0.0,0.0,0.0,732.0,4810.0,3221.0,0.0,0.0,0.0,1.0,1.0,548.0,0.0
https://fbref.com/en/players/481c9ece/Denzel-Dumfries,1263.0,42.0,266.0,551.0,467.0,99.0,1263.0,52.0,18.0,23.0,674.0,3940.0,1928.0,62.0,32.0,23.0,39.0,20.0,785.0,172.0
https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,618.0,15.0,64.0,304.0,257.0,31.0,616.0,39.0,14.0,17.0,363.0,1503.0,536.0,7.0,20.0,5.0,34.0,28.0,423.0,54.0
https://fbref.com/en/players/48329ff8/Samuel-Ntanda,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
https://fbref.com/en/players/485e4939/Juanjo-Narvaez,51.0,1.0,9.0,17.0,25.0,6.0,51.0,3.0,1.0,1.0,29.0,110.0,27.0,0.0,2.0,0.0,2.0,5.0,38.0,9.0
https://fbref.com/en/players/48780156/Fabio-Chiarodia,29.0,6.0,16.0,11.0,2.0,1.0,29.0,0.0,0.0,0.0,9.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
https://fbref.com/en/players/489e80e3/Mohamed-Camara,1574.0,44.0,344.0,1028.0,223.0,6.0,1574.0,49.0,23.0,15.0,1236.0,6182.0,2831.0,28.0,29.0,1.0,36.0,26.0,1105.0,19.0
https://fbref.com/en/players/48a5a5d6/Martinelli,1490.0,19.0,129.0,419.0,965.0,223.0,1490.0,132.0,59.0,55.0,1019.0,7180.0,3297.0,124.0,65.0,70.0,83.0,56.0,1115.0,350.0
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,799.0,26.0,131.0,483.0,194.0,27.0,799.0,34.0,14.0,14.0,538.0,2906.0,1220.0,25.0,18.0,9.0,34.0,15.0,477.0,37.0
https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi,1123.0,14.0,141.0,531.0,475.0,34.0,1123.0,63.0,36.0,23.0,812.0,4830.0,2226.0,54.0,47.0,8.0,51.0,29.0,812.0,117.0
https://fbref.com/en/players/49070d66/Lucas-Perrin,1006.0,90.0,423.0,501.0,89.0,18.0,1006.0,12.0,6.0,3.0,702.0,4038.0,2243.0,13.0,12.0,1.0,6.0,4.0,607.0,14.0
https://fbref.com/en/players/49136c42/Andrew-Gravillon,778.0,83.0,357.0,337.0,94.0,6.0,778.0,14.0,8.0,4.0,482.0,2641.0,1425.0,19.0,14.0,1.0,14.0,5.0,438.0,14.0
https://fbref.com/en/players/491a433d/Rasmus-Hojlund,700.0,6.0,17.0,251.0,438.0,133.0,700.0,75.0,28.0,31.0,455.0,2524.0,855.0,40.0,26.0,31.0,94.0,56.0,570.0,224.0
https://fbref.com/en/players/49296448/Joshua-Kimmich,3073.0,115.0,618.0,1669.0,809.0,20.0,3072.0,25.0,13.0,8.0,1762.0,8923.0,3443.0,42.0,31.0,4.0,26.0,26.0,2065.0,56.0
https://fbref.com/en/players/493924a7/Kevin-Mbabu,114.0,4.0,38.0,40.0,38.0,0.0,114.0,6.0,4.0,2.0,57.0,273.0,159.0,4.0,2.0,0.0,1.0,2.0,59.0,11.0
https://fbref.com/en/players/4958bfb2/Dani-Carvajal,1512.0,85.0,412.0,580.0,526.0,39.0,1512.0,17.0,9.0,5.0,864.0,3105.0,1547.0,22.0,30.0,3.0,23.0,7.0,1049.0,147.0
https://fbref.com/en/players/496aeede/Christoph-Kramer,1482.0,68.0,450.0,769.0,277.0,41.0,1482.0,48.0,21.0,24.0,772.0,3287.0,1556.0,26.0,28.0,6.0,26.0,30.0,1013.0,60.0
https://fbref.com/en/players/49a6ecbb/Alvaro-Munoz,23.0,1.0,2.0,9.0,12.0,4.0,23.0,0.0,0.0,0.0,17.0,47.0,6.0,0.0,0.0,0.0,5.0,3.0,17.0,3.0
https://fbref.com/en/players/49d028db/Edgar-Gonzalez,1106.0,171.0,637.0,448.0,28.0,17.0,1106.0,5.0,2.0,0.0,601.0,2393.0,1154.0,7.0,5.0,1.0,6.0,1.0,704.0,2.0
https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho,1830.0,40.0,196.0,726.0,936.0,65.0,1827.0,112.0,50.0,51.0,1111.0,5863.0,2134.0,49.0,65.0,9.0,78.0,65.0,1235.0,181.0
https://fbref.com/en/players/49fe9070/Timo-Werner,904.0,6.0,65.0,367.0,479.0,133.0,904.0,64.0,27.0,32.0,578.0,3302.0,1482.0,65.0,20.0,44.0,53.0,21.0,716.0,209.0
https://fbref.com/en/players/4a021593/Andrea-Dacourt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4a0c6555/Thibault-Tamas,9.0,1.0,3.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,7.0,42.0,8.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0
https://fbref.com/en/players/4a1a9578/Luis-Diaz,618.0,4.0,47.0,247.0,336.0,77.0,618.0,65.0,32.0,25.0,440.0,2944.0,1303.0,39.0,31.0,22.0,30.0,37.0,500.0,116.0
https://fbref.com/en/players/4a478107/Jose-Luis-Morales,402.0,2.0,35.0,142.0,233.0,79.0,402.0,51.0,18.0,27.0,233.0,1565.0,769.0,40.0,22.0,26.0,24.0,11.0,283.0,92.0
https://fbref.com/en/players/4a537185/Jese,92.0,3.0,5.0,47.0,41.0,6.0,92.0,5.0,3.0,1.0,49.0,313.0,74.0,1.0,4.0,0.0,5.0,3.0,60.0,15.0
https://fbref.com/en/players/4a56052c/Jordan-Veretout,2376.0,89.0,399.0,1489.0,511.0,33.0,2375.0,18.0,12.0,5.0,1860.0,10525.0,4999.0,59.0,62.0,6.0,28.0,13.0,1702.0,73.0
https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini,1461.0,32.0,186.0,743.0,548.0,52.0,1458.0,76.0,32.0,34.0,788.0,4744.0,2021.0,58.0,39.0,5.0,53.0,36.0,913.0,113.0
https://fbref.com/en/players/4a5e83ad/Alexis-Beka-Beka,387.0,14.0,82.0,219.0,93.0,5.0,387.0,17.0,8.0,8.0,295.0,1911.0,864.0,13.0,12.0,3.0,12.0,8.0,262.0,23.0
https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,19.0,10.0,15.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,6.0,32.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
https://fbref.com/en/players/4a633cfe/Unai-Garcia,957.0,89.0,456.0,479.0,32.0,8.0,957.0,8.0,5.0,2.0,515.0,2518.0,1458.0,11.0,6.0,0.0,5.0,5.0,572.0,3.0
https://fbref.com/en/players/4a987ffa/Adrian-Grbic,11.0,0.0,1.0,3.0,7.0,0.0,11.0,0.0,0.0,0.0,6.0,31.0,17.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,430.0,14.0,73.0,234.0,130.0,23.0,430.0,28.0,13.0,11.0,258.0,1292.0,675.0,20.0,17.0,2.0,30.0,24.0,296.0,32.0
https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,487.0,79.0,321.0,151.0,17.0,8.0,487.0,3.0,1.0,2.0,240.0,1266.0,689.0,1.0,0.0,0.0,2.0,3.0,265.0,2.0
https://fbref.com/en/players/4accb7e0/Darko-Brasanac,489.0,12.0,79.0,245.0,171.0,28.0,489.0,10.0,4.0,3.0,246.0,1254.0,668.0,18.0,14.0,0.0,20.0,10.0,292.0,36.0
https://fbref.com/en/players/4acd733a/Valery,461.0,20.0,86.0,179.0,199.0,28.0,461.0,27.0,13.0,10.0,274.0,1617.0,637.0,18.0,7.0,9.0,18.0,10.0,305.0,84.0
https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno,1938.0,161.0,860.0,976.0,110.0,33.0,1938.0,16.0,6.0,7.0,986.0,4659.0,2324.0,13.0,16.0,2.0,33.0,6.0,1180.0,19.0
https://fbref.com/en/players/4aea5077/Stefan-Lainer,720.0,37.0,203.0,383.0,136.0,20.0,720.0,11.0,2.0,8.0,382.0,1792.0,908.0,23.0,8.0,5.0,12.0,4.0,477.0,39.0
https://fbref.com/en/players/4b3e1a38/Amir-Rrahmani,2372.0,228.0,955.0,1327.0,102.0,29.0,2372.0,6.0,3.0,2.0,1573.0,8201.0,5024.0,23.0,23.0,1.0,9.0,3.0,1768.0,5.0
https://fbref.com/en/players/4b40d9ca/Nick-Pope,974.0,821.0,967.0,7.0,0.0,0.0,974.0,0.0,0.0,0.0,502.0,2949.0,1724.0,0.0,0.0,0.0,2.0,0.0,344.0,0.0
https://fbref.com/en/players/4b511457/Oriol-Romeu,1989.0,111.0,594.0,1138.0,273.0,29.0,1989.0,25.0,21.0,1.0,1166.0,4576.0,2133.0,17.0,30.0,1.0,27.0,28.0,1338.0,16.0
https://fbref.com/en/players/4b520f96/Marco-Bertini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4b792f35/Cheikh-Faye,15.0,0.0,1.0,9.0,5.0,1.0,15.0,1.0,0.0,1.0,10.0,55.0,5.0,0.0,0.0,0.0,2.0,3.0,12.0,3.0
https://fbref.com/en/players/4b7a9fcc/James-Abankwah,39.0,8.0,26.0,13.0,0.0,0.0,39.0,1.0,1.0,0.0,18.0,48.0,19.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0
https://fbref.com/en/players/4b803b3c/Maximilian-Wober,858.0,110.0,381.0,400.0,81.0,17.0,858.0,1.0,0.0,1.0,426.0,2264.0,1311.0,15.0,9.0,0.0,6.0,2.0,438.0,15.0
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,920.0,12.0,88.0,457.0,386.0,33.0,920.0,57.0,21.0,30.0,670.0,3362.0,1365.0,23.0,39.0,7.0,30.0,18.0,673.0,113.0
https://fbref.com/en/players/4bcf39f6/Neal-Maupay,387.0,1.0,27.0,172.0,194.0,49.0,387.0,19.0,7.0,12.0,219.0,864.0,306.0,8.0,7.0,3.0,38.0,16.0,280.0,61.0
https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos,76.0,8.0,31.0,38.0,7.0,1.0,76.0,1.0,1.0,0.0,35.0,249.0,125.0,2.0,0.0,0.0,0.0,1.0,33.0,0.0
https://fbref.com/en/players/4bd414c1/Raul-Albiol,1687.0,223.0,856.0,796.0,44.0,9.0,1687.0,7.0,4.0,3.0,1047.0,6928.0,4616.0,12.0,10.0,0.0,11.0,5.0,1152.0,3.0
https://fbref.com/en/players/4be0b467/Lois-Diony,196.0,1.0,4.0,85.0,110.0,30.0,196.0,11.0,3.0,6.0,141.0,747.0,224.0,14.0,8.0,3.0,16.0,8.0,163.0,64.0
https://fbref.com/en/players/4c2e9442/Maxi-Gomez,27.0,2.0,2.0,9.0,16.0,8.0,27.0,2.0,0.0,2.0,19.0,93.0,64.0,1.0,0.0,3.0,3.0,1.0,21.0,1.0
https://fbref.com/en/players/4c370d81/Roberto-Firmino,735.0,3.0,69.0,375.0,295.0,84.0,735.0,24.0,13.0,10.0,423.0,1757.0,742.0,16.0,14.0,7.0,38.0,23.0,565.0,96.0
https://fbref.com/en/players/4c3a6744/Justin-Kluivert,583.0,7.0,48.0,153.0,401.0,65.0,582.0,63.0,30.0,30.0,358.0,3045.0,1553.0,58.0,33.0,22.0,39.0,22.0,392.0,126.0
https://fbref.com/en/players/4c5b14d2/Joaquin,377.0,7.0,42.0,152.0,186.0,17.0,377.0,19.0,11.0,6.0,227.0,1286.0,714.0,23.0,16.0,6.0,13.0,6.0,275.0,37.0
https://fbref.com/en/players/4c62d0c8/Mattia-Perin,362.0,329.0,359.0,3.0,0.0,0.0,362.0,0.0,0.0,0.0,230.0,1152.0,801.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0
https://fbref.com/en/players/4c6facae/Djibril-Sow,1810.0,50.0,361.0,1190.0,276.0,25.0,1810.0,21.0,11.0,6.0,1100.0,5055.0,2447.0,35.0,36.0,4.0,24.0,16.0,1234.0,29.0
https://fbref.com/en/players/4c8845f7/Youssef-Maleh,446.0,15.0,90.0,217.0,140.0,26.0,446.0,11.0,3.0,7.0,236.0,882.0,410.0,12.0,11.0,4.0,15.0,16.0,263.0,36.0
https://fbref.com/en/players/4ca4f263/Tony-Strata,51.0,7.0,30.0,22.0,0.0,0.0,51.0,0.0,0.0,0.0,31.0,170.0,105.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0
https://fbref.com/en/players/4ca4f601/Brecht-Dejaegere,879.0,21.0,114.0,478.0,303.0,43.0,879.0,50.0,19.0,25.0,649.0,3832.0,1521.0,36.0,26.0,5.0,35.0,18.0,613.0,96.0
https://fbref.com/en/players/4ccd8957/Eren-Dinkci,131.0,2.0,8.0,51.0,75.0,20.0,131.0,14.0,4.0,10.0,79.0,376.0,143.0,5.0,6.0,3.0,16.0,4.0,92.0,24.0
https://fbref.com/en/players/4cd41883/Paxten-Aaronson,99.0,2.0,6.0,41.0,53.0,17.0,99.0,6.0,3.0,3.0,55.0,314.0,143.0,8.0,2.0,2.0,5.0,2.0,65.0,15.0
https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic,72.0,3.0,5.0,31.0,36.0,7.0,71.0,3.0,0.0,2.0,38.0,145.0,53.0,0.0,1.0,1.0,5.0,2.0,55.0,10.0
https://fbref.com/en/players/4cee5954/Lucas-Olaza,929.0,55.0,263.0,404.0,268.0,11.0,929.0,11.0,4.0,7.0,413.0,1428.0,707.0,12.0,15.0,1.0,14.0,7.0,480.0,90.0
https://fbref.com/en/players/4d1666ff/Jules-Kounde,2234.0,117.0,675.0,1215.0,362.0,45.0,2234.0,28.0,15.0,9.0,1477.0,7400.0,4587.0,58.0,52.0,5.0,23.0,18.0,1611.0,61.0
https://fbref.com/en/players/4d1efb48/Pietro-Ceccaroni,22.0,4.0,9.0,10.0,3.0,1.0,22.0,0.0,0.0,0.0,7.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
https://fbref.com/en/players/4d224fe8/Casemiro,1769.0,111.0,534.0,957.0,293.0,24.0,1769.0,20.0,9.0,8.0,857.0,2848.0,1410.0,14.0,17.0,1.0,19.0,14.0,1110.0,34.0
https://fbref.com/en/players/4d77b365/Darwin-Nunez,633.0,12.0,51.0,179.0,412.0,154.0,633.0,44.0,18.0,19.0,387.0,2795.0,1408.0,61.0,33.0,31.0,41.0,27.0,491.0,181.0
https://fbref.com/en/players/4d8cd038/Luka-Jovic,437.0,11.0,27.0,196.0,219.0,79.0,436.0,22.0,15.0,6.0,214.0,1023.0,316.0,8.0,8.0,4.0,25.0,16.0,326.0,75.0
https://fbref.com/en/players/4d90ce8c/Harvey-White,8.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,5.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
https://fbref.com/en/players/4d960fc3/Emiliano-Marcondes,3.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
https://fbref.com/en/players/4db5915d/Yoann-Cathline,548.0,16.0,122.0,169.0,267.0,29.0,548.0,63.0,23.0,31.0,410.0,2896.0,1414.0,46.0,30.0,10.0,38.0,27.0,369.0,106.0
https://fbref.com/en/players/4dbd0916/Thomas-Lemar,936.0,17.0,148.0,483.0,316.0,23.0,936.0,44.0,21.0,15.0,607.0,3165.0,1620.0,36.0,36.0,3.0,20.0,19.0,744.0,79.0
https://fbref.com/en/players/4e015693/James-Garner,441.0,22.0,97.0,201.0,150.0,9.0,441.0,14.0,7.0,6.0,216.0,1185.0,564.0,8.0,9.0,1.0,11.0,3.0,225.0,18.0
https://fbref.com/en/players/4e0afc5d/Arnaud-Souquet,185.0,17.0,57.0,93.0,37.0,3.0,185.0,7.0,2.0,4.0,98.0,532.0,245.0,5.0,1.0,0.0,5.0,1.0,86.0,14.0
https://fbref.com/en/players/4e0c8d66/Michele-Di-Gregorio,1607.0,1324.0,1600.0,7.0,0.0,0.0,1607.0,2.0,2.0,0.0,973.0,5309.0,3519.0,0.0,0.0,0.0,1.0,1.0,841.0,0.0
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,194.0,16.0,46.0,88.0,62.0,7.0,194.0,12.0,8.0,3.0,101.0,710.0,328.0,12.0,5.0,3.0,15.0,4.0,105.0,14.0
https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,124.0,1.0,9.0,52.0,65.0,16.0,124.0,7.0,2.0,5.0,74.0,494.0,174.0,10.0,5.0,5.0,9.0,6.0,85.0,24.0
https://fbref.com/en/players/4e219ad2/Suso,675.0,6.0,59.0,235.0,392.0,23.0,675.0,42.0,25.0,13.0,461.0,2714.0,1238.0,27.0,27.0,7.0,17.0,19.0,521.0,96.0
https://fbref.com/en/players/4e358a2d/Federico-Fazio,679.0,84.0,318.0,309.0,58.0,17.0,679.0,8.0,4.0,4.0,347.0,1507.0,877.0,13.0,11.0,1.0,11.0,5.0,358.0,4.0
https://fbref.com/en/players/4e47507a/Yoann-Touzghar,143.0,5.0,12.0,79.0,52.0,10.0,143.0,6.0,2.0,3.0,93.0,486.0,92.0,3.0,3.0,1.0,10.0,4.0,101.0,24.0
https://fbref.com/en/players/4e5a4cbc/Scott-McKenna,877.0,151.0,501.0,333.0,45.0,21.0,877.0,7.0,5.0,1.0,430.0,1885.0,929.0,5.0,1.0,0.0,2.0,2.0,508.0,2.0
https://fbref.com/en/players/4e6dbac4/Sergej-Milinkovic-Savic,2411.0,73.0,442.0,1341.0,652.0,87.0,2411.0,80.0,39.0,31.0,1406.0,5856.0,2161.0,47.0,32.0,11.0,106.0,66.0,1926.0,129.0
https://fbref.com/en/players/4e7db402/Alban-Lafont,1312.0,1112.0,1309.0,4.0,0.0,0.0,1312.0,3.0,1.0,2.0,864.0,4528.0,2496.0,1.0,0.0,0.0,2.0,0.0,547.0,0.0
https://fbref.com/en/players/4e9a0555/Chris-Wood,248.0,12.0,31.0,127.0,91.0,24.0,247.0,4.0,1.0,2.0,102.0,348.0,132.0,3.0,3.0,0.0,23.0,11.0,180.0,35.0
https://fbref.com/en/players/4f16405e/Niclas-Fullkrug,1227.0,31.0,70.0,635.0,534.0,131.0,1222.0,60.0,31.0,22.0,668.0,2854.0,1216.0,41.0,33.0,21.0,74.0,51.0,1005.0,200.0
https://fbref.com/en/players/4f255115/Aurelien-Tchouameni,1990.0,94.0,470.0,1234.0,298.0,29.0,1990.0,39.0,28.0,8.0,1291.0,6841.0,3344.0,41.0,43.0,4.0,24.0,12.0,1533.0,23.0
https://fbref.com/en/players/4f28a6ff/Clement-Lenglet,1666.0,178.0,805.0,761.0,107.0,17.0,1666.0,12.0,7.0,4.0,1142.0,5666.0,3561.0,33.0,27.0,1.0,12.0,8.0,1256.0,7.0
https://fbref.com/en/players/4f565d77/Kalvin-Phillips,354.0,16.0,64.0,243.0,49.0,6.0,354.0,2.0,1.0,0.0,228.0,1021.0,331.0,1.0,4.0,0.0,2.0,1.0,284.0,2.0
https://fbref.com/en/players/4f627629/Nikola-Soldo,421.0,47.0,230.0,182.0,13.0,7.0,421.0,3.0,0.0,3.0,236.0,1193.0,722.0,3.0,2.0,0.0,1.0,0.0,261.0,0.0
https://fbref.com/en/players/4f974391/Aaron-Cresswell,1607.0,97.0,507.0,668.0,438.0,13.0,1607.0,7.0,2.0,4.0,766.0,3497.0,1751.0,35.0,26.0,1.0,6.0,6.0,960.0,82.0
https://fbref.com/en/players/4fb18ca4/Franci-Bouebari,36.0,1.0,13.0,12.0,11.0,0.0,36.0,1.0,1.0,0.0,14.0,46.0,11.0,0.0,0.0,0.0,1.0,2.0,13.0,2.0
https://fbref.com/en/players/4fb9c88f/Curtis-Jones,821.0,14.0,105.0,417.0,304.0,40.0,821.0,30.0,11.0,13.0,550.0,2645.0,1011.0,31.0,15.0,11.0,22.0,29.0,627.0,75.0
https://fbref.com/en/players/4fd08daa/Jan-Paul-van-Hecke,288.0,27.0,120.0,155.0,13.0,2.0,288.0,0.0,0.0,0.0,187.0,1104.0,635.0,3.0,5.0,0.0,1.0,0.0,213.0,0.0
https://fbref.com/en/players/501055d8/Karim-Adeyemi,676.0,11.0,68.0,240.0,384.0,65.0,675.0,94.0,34.0,48.0,455.0,3163.0,1489.0,49.0,32.0,21.0,43.0,26.0,478.0,131.0
https://fbref.com/en/players/505486d6/Victor-Bernth-Kristiansen,607.0,33.0,234.0,255.0,123.0,4.0,607.0,15.0,7.0,5.0,278.0,1494.0,714.0,17.0,8.0,0.0,10.0,10.0,302.0,24.0
https://fbref.com/en/players/5065d67d/Denys-Bain,70.0,15.0,42.0,28.0,0.0,0.0,70.0,1.0,1.0,0.0,48.0,294.0,137.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
https://fbref.com/en/players/5069b796/Achraf-Dari,846.0,135.0,480.0,356.0,16.0,9.0,846.0,1.0,1.0,0.0,561.0,2954.0,1268.0,3.0,1.0,0.0,4.0,3.0,493.0,1.0
https://fbref.com/en/players/506daeac/Blanco,82.0,4.0,20.0,46.0,16.0,0.0,82.0,1.0,0.0,1.0,40.0,166.0,57.0,1.0,1.0,0.0,2.0,3.0,53.0,2.0
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,2407.0,68.0,386.0,966.0,1077.0,149.0,2405.0,66.0,32.0,28.0,1385.0,6213.0,3272.0,89.0,68.0,28.0,42.0,42.0,1689.0,231.0
https://fbref.com/en/players/50841bef/Joaquin-Sosa,445.0,49.0,243.0,195.0,8.0,3.0,445.0,4.0,3.0,0.0,281.0,1593.0,958.0,6.0,3.0,0.0,5.0,2.0,296.0,1.0
https://fbref.com/en/players/50871bcc/Thorgan-Hazard,386.0,12.0,76.0,148.0,169.0,18.0,386.0,15.0,3.0,9.0,209.0,1019.0,567.0,21.0,11.0,5.0,7.0,0.0,223.0,50.0
https://fbref.com/en/players/508a9011/Mohamed-El-Arouch,4.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,34.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/50ac8941/Karol-Fila,46.0,1.0,3.0,19.0,25.0,5.0,46.0,0.0,0.0,0.0,36.0,237.0,191.0,4.0,1.0,2.0,1.0,0.0,32.0,4.0
https://fbref.com/en/players/50cbc806/Iker-Benito,66.0,4.0,19.0,24.0,26.0,3.0,66.0,9.0,3.0,5.0,34.0,371.0,245.0,9.0,6.0,2.0,3.0,2.0,35.0,15.0
https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,72.0,1.0,3.0,23.0,46.0,11.0,72.0,3.0,2.0,1.0,39.0,148.0,85.0,2.0,3.0,0.0,2.0,2.0,53.0,20.0
https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta,266.0,18.0,37.0,112.0,119.0,38.0,266.0,8.0,3.0,5.0,145.0,674.0,251.0,9.0,9.0,5.0,27.0,18.0,185.0,43.0
https://fbref.com/en/players/5128bde4/Darko-Lazovic,1052.0,26.0,197.0,411.0,461.0,67.0,1052.0,54.0,19.0,30.0,542.0,3366.0,1943.0,72.0,37.0,21.0,38.0,14.0,620.0,167.0
https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa,572.0,25.0,168.0,218.0,191.0,10.0,572.0,21.0,9.0,10.0,263.0,1627.0,761.0,24.0,17.0,7.0,13.0,7.0,270.0,61.0
https://fbref.com/en/players/5148dcc5/Martin-Terrier,782.0,12.0,65.0,361.0,362.0,85.0,782.0,26.0,9.0,14.0,580.0,3282.0,1254.0,34.0,33.0,9.0,26.0,15.0,591.0,137.0
https://fbref.com/en/players/5154b2ba/Kristian-Pedersen,215.0,22.0,94.0,91.0,31.0,2.0,215.0,7.0,2.0,5.0,86.0,482.0,222.0,6.0,0.0,0.0,1.0,1.0,100.0,3.0
