URL,2CRDY,FLS,FLD,OFF,CRS,TKLW,PKWON,PKCON,OG,RECOV,WON_AERIAL,LOST_AERIAL
https://fbref.com/en/players/41f32541/Fernando,0,17,9,0,2,23,0.0,0.0,1,99.0,20.0,13.0
https://fbref.com/en/players/41fb0f4e/Domingos-Quina,1,5,11,0,6,2,0.0,0.0,0,27.0,0.0,1.0
https://fbref.com/en/players/420c18a1/Yann-Sommer,0,1,2,0,0,0,0.0,0.0,0,53.0,6.0,3.0
https://fbref.com/en/players/420d7c7d/Luke-Ayling,0,15,35,1,62,37,0.0,1.0,0,152.0,47.0,57.0
https://fbref.com/en/players/42276181/Kevin-Gameiro,0,15,15,4,19,10,1.0,0.0,0,83.0,12.0,27.0
https://fbref.com/en/players/422862ea/Nathaniel-Chalobah,0,2,0,0,0,1,0.0,0.0,0,0.0,1.0,2.0
https://fbref.com/en/players/4242011c/Bernardo-Espinosa,0,12,10,0,0,2,0.0,1.0,0,66.0,53.0,28.0
https://fbref.com/en/players/4295f19c/Leandro-Sanca,0,0,0,0,2,1,0.0,0.0,0,5.0,0.0,2.0
https://fbref.com/en/players/42eaa028/Jonathan-Ikone,0,28,25,5,24,8,1.0,0.0,0,86.0,14.0,28.0
https://fbref.com/en/players/42f0113f/Stredair-Appuah,0,0,2,0,2,1,0.0,0.0,0,5.0,1.0,3.0
https://fbref.com/en/players/42fd9c7f/Kylian-Mbappe,0,19,40,33,47,4,1.0,0.0,0,54.0,8.0,5.0
https://fbref.com/en/players/4315f30d/Malang-Sarr,0,10,4,0,1,3,0.0,0.0,0,49.0,15.0,9.0
https://fbref.com/en/players/433dc9a2/Juan-Bernat,0,7,8,0,16,16,0.0,0.0,0,86.0,6.0,10.0
https://fbref.com/en/players/436a9dd0/Ander-Herrera,0,20,11,0,7,10,0.0,0.0,0,53.0,7.0,5.0
https://fbref.com/en/players/437f2b00/Christoph-Baumgartner,0,66,49,9,29,19,5.0,0.0,0,142.0,72.0,75.0
https://fbref.com/en/players/43a166b4/Divock-Origi,0,13,17,6,11,5,0.0,0.0,0,33.0,15.0,34.0
https://fbref.com/en/players/43e7a164/Alexander-Djiku,0,39,26,2,6,36,0.0,0.0,0,162.0,92.0,35.0
https://fbref.com/en/players/441197b8/Obite-NDicka,0,31,14,0,4,18,0.0,1.0,1,193.0,77.0,48.0
https://fbref.com/en/players/44150beb/Jon-Pacheco,0,18,11,1,0,10,0.0,1.0,0,55.0,30.0,23.0
https://fbref.com/en/players/442b56fa/Ridle-Baku,0,27,32,4,70,26,0.0,0.0,0,156.0,22.0,31.0
https://fbref.com/en/players/4431aed2/Ciro-Immobile,0,21,24,21,5,5,3.0,0.0,0,52.0,14.0,33.0
https://fbref.com/en/players/44330c36/Alberto-Mari,0,3,2,2,0,0,0.0,0.0,0,4.0,2.0,3.0
https://fbref.com/en/players/4468ec10/Demarai-Gray,0,24,51,13,173,24,0.0,0.0,0,98.0,13.0,45.0
https://fbref.com/en/players/44781702/Ben-Davies,0,30,17,1,35,11,0.0,0.0,0,84.0,70.0,53.0
https://fbref.com/en/players/44a20f0c/Maximilian-Bauer,0,24,23,1,2,17,0.0,1.0,0,105.0,71.0,51.0
https://fbref.com/en/players/44ac04e9/Matias-Vecino,0,27,10,2,1,27,0.0,0.0,0,107.0,31.0,22.0
https://fbref.com/en/players/44bfb6c5/Ruben-Neves,0,38,18,1,53,43,0.0,1.0,0,237.0,25.0,25.0
https://fbref.com/en/players/44e07fac/Chris-Ramos,0,21,12,0,6,9,1.0,0.0,0,23.0,65.0,48.0
https://fbref.com/en/players/44e8521b/Pablo-Munoz,0,2,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/44eb9093/Danilo-DAmbrosio,0,16,11,0,9,17,1.0,0.0,0,39.0,8.0,9.0
https://fbref.com/en/players/4506aec5/Thomas-Cannon,0,0,2,0,0,0,0.0,0.0,0,0.0,0.0,2.0
https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,0,6,2,0,0,0,0.0,0.0,0,5.0,5.0,3.0
https://fbref.com/en/players/45191c29/Nicola-Zalewski,0,22,51,1,76,26,0.0,0.0,0,135.0,4.0,16.0
https://fbref.com/en/players/4534a352/Warmed-Omari,0,8,6,3,0,11,0.0,0.0,0,69.0,37.0,19.0
https://fbref.com/en/players/455c26a4/Angel-Alarcon,0,2,1,0,1,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/45736cec/Pablo-Barrios,0,7,12,0,6,10,0.0,0.0,0,49.0,6.0,9.0
https://fbref.com/en/players/458e3479/Oscar-Fraulo,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0
https://fbref.com/en/players/45963054/Jamie-Vardy,0,21,7,29,7,5,2.0,0.0,0,41.0,47.0,78.0
https://fbref.com/en/players/4596da74/Evan-Ferguson,0,9,11,5,2,3,0.0,0.0,0,25.0,9.0,14.0
https://fbref.com/en/players/45a03961/Benjamin-Pavard,0,28,17,5,45,41,0.0,3.0,0,153.0,64.0,33.0
https://fbref.com/en/players/45af8a54/Marco-Asensio,0,10,16,4,82,10,1.0,1.0,0,45.0,3.0,2.0
https://fbref.com/en/players/45b9b619/Joaquin-Correa,0,12,18,2,2,7,0.0,0.0,0,41.0,4.0,12.0
https://fbref.com/en/players/45cce300/Jefferson,0,8,10,0,3,4,1.0,0.0,0,21.0,3.0,6.0
https://fbref.com/en/players/45db685d/Jorginho,0,18,41,0,4,36,0.0,0.0,0,188.0,18.0,19.0
https://fbref.com/en/players/45e17712/Dimitri-Foulquier,0,28,14,1,86,19,0.0,0.0,0,111.0,18.0,19.0
https://fbref.com/en/players/45e95f21/Lee-Buchanan,0,6,6,1,18,10,0.0,0.0,0,42.0,8.0,7.0
https://fbref.com/en/players/4601e194/Jordi-Alba,1,11,4,10,91,18,0.0,0.0,0,118.0,8.0,15.0
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,0,37,27,6,4,9,0.0,0.0,0,71.0,141.0,118.0
https://fbref.com/en/players/463503e2/Marcin-Kaminski,0,1,0,0,3,4,0.0,0.0,0,41.0,29.0,17.0
https://fbref.com/en/players/46359159/Jimmy-Cabot,0,14,0,1,50,12,0.0,0.0,0,50.0,3.0,3.0
https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,0,0,4,0,0,1,0.0,0.0,0,33.0,6.0,0.0
https://fbref.com/en/players/46750e9c/Nathanael-Mbuku,0,0,7,0,3,1,0.0,0.0,0,9.0,0.0,2.0
https://fbref.com/en/players/468a7a91/Facundo-Buonanotte,0,9,7,3,7,1,0.0,0.0,0,25.0,2.0,4.0
https://fbref.com/en/players/468fdbad/Jonas-Martin,0,9,5,0,3,7,0.0,0.0,0,24.0,8.0,3.0
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,0,34,35,2,34,38,0.0,0.0,0,140.0,17.0,27.0
https://fbref.com/en/players/46faabfa/Ibrahima-Niane,0,12,27,2,7,2,0.0,0.0,0,35.0,23.0,50.0
https://fbref.com/en/players/47064058/Oliver-Baumann,0,0,0,0,0,0,0.0,0.0,0,71.0,16.0,0.0
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,0,1,2,0,1,0,0.0,0.0,0,5.0,0.0,0.0
https://fbref.com/en/players/475a738b/Sekou-Gassama,0,1,0,0,0,0,0.0,0.0,0,2.0,2.0,2.0
https://fbref.com/en/players/477e50ce/Remy-Descamps,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,0,1,1,0,0,1,0.0,0.0,0,10.0,0.0,2.0
https://fbref.com/en/players/47c609d5/El-Bilal-Toure,0,28,8,13,4,3,0.0,0.0,0,49.0,47.0,52.0
https://fbref.com/en/players/48035304/Nico-Elvedi,0,24,11,1,0,24,0.0,0.0,0,149.0,71.0,48.0
https://fbref.com/en/players/4806ec67/Jordan-Pickford,0,1,5,0,0,0,0.0,1.0,0,36.0,8.0,3.0
https://fbref.com/en/players/481c9ece/Denzel-Dumfries,0,31,39,2,82,18,2.0,1.0,1,90.0,41.0,41.0
https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,0,28,39,0,54,7,0.0,0.0,0,50.0,30.0,29.0
https://fbref.com/en/players/48329ff8/Samuel-Ntanda,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/485e4939/Juanjo-Narvaez,0,1,9,1,1,1,0.0,0.0,0,5.0,3.0,6.0
https://fbref.com/en/players/48780156/Fabio-Chiarodia,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0
https://fbref.com/en/players/489e80e3/Mohamed-Camara,0,45,58,0,4,45,0.0,0.0,0,195.0,14.0,11.0
https://fbref.com/en/players/48a5a5d6/Martinelli,0,39,37,8,113,18,0.0,0.0,0,103.0,14.0,63.0
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,0,39,23,1,5,20,0.0,0.0,0,91.0,26.0,18.0
https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi,0,39,29,1,61,19,0.0,0.0,0,130.0,20.0,31.0
https://fbref.com/en/players/49070d66/Lucas-Perrin,0,23,19,0,8,27,0.0,1.0,0,112.0,36.0,19.0
https://fbref.com/en/players/49136c42/Andrew-Gravillon,0,27,15,0,19,11,0.0,0.0,0,75.0,19.0,17.0
https://fbref.com/en/players/491a433d/Rasmus-Hojlund,0,21,32,6,7,3,2.0,0.0,0,58.0,33.0,56.0
https://fbref.com/en/players/49296448/Joshua-Kimmich,1,22,51,0,240,49,0.0,0.0,0,262.0,16.0,32.0
https://fbref.com/en/players/493924a7/Kevin-Mbabu,0,4,0,0,7,2,0.0,0.0,0,6.0,2.0,6.0
https://fbref.com/en/players/4958bfb2/Dani-Carvajal,1,22,15,5,49,18,0.0,1.0,0,109.0,10.0,9.0
https://fbref.com/en/players/496aeede/Christoph-Kramer,0,37,13,4,11,33,0.0,0.0,0,109.0,24.0,28.0
https://fbref.com/en/players/49a6ecbb/Alvaro-Munoz,0,3,0,3,0,1,0.0,0.0,0,4.0,2.0,4.0
https://fbref.com/en/players/49d028db/Edgar-Gonzalez,2,23,13,0,0,19,0.0,0.0,0,83.0,48.0,33.0
https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho,0,37,104,9,192,30,0.0,0.0,0,210.0,30.0,83.0
https://fbref.com/en/players/49fe9070/Timo-Werner,0,6,13,25,29,5,0.0,0.0,0,55.0,5.0,11.0
https://fbref.com/en/players/4a021593/Andrea-Dacourt,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/4a0c6555/Thibault-Tamas,0,2,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/4a1a9578/Luis-Diaz,0,20,24,3,8,11,0.0,0.0,0,50.0,8.0,23.0
https://fbref.com/en/players/4a478107/Jose-Luis-Morales,0,6,10,11,13,6,0.0,0.0,0,29.0,8.0,16.0
https://fbref.com/en/players/4a537185/Jese,0,3,5,2,0,0,0.0,0.0,0,8.0,2.0,12.0
https://fbref.com/en/players/4a56052c/Jordan-Veretout,0,35,24,2,83,35,0.0,0.0,1,243.0,20.0,26.0
https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini,0,25,57,5,162,29,0.0,0.0,0,130.0,12.0,24.0
https://fbref.com/en/players/4a5e83ad/Alexis-Beka-Beka,0,11,7,0,17,5,0.0,0.0,0,44.0,3.0,4.0
https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,0,0,0,0,0,0,0.0,0.0,0,5.0,1.0,1.0
https://fbref.com/en/players/4a633cfe/Unai-Garcia,0,22,4,0,3,13,0.0,1.0,0,90.0,38.0,29.0
https://fbref.com/en/players/4a987ffa/Adrian-Grbic,0,3,0,0,0,0,0.0,0.0,0,0.0,0.0,2.0
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,0,16,17,2,4,5,0.0,0.0,0,53.0,7.0,27.0
https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,0,17,5,0,1,7,0.0,1.0,0,47.0,19.0,8.0
https://fbref.com/en/players/4accb7e0/Darko-Brasanac,0,16,14,3,7,20,0.0,1.0,0,50.0,15.0,15.0
https://fbref.com/en/players/4acd733a/Valery,0,6,16,4,23,6,1.0,1.0,0,49.0,10.0,5.0
https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno,0,64,38,0,8,25,0.0,0.0,0,167.0,99.0,52.0
https://fbref.com/en/players/4aea5077/Stefan-Lainer,0,10,7,1,18,8,0.0,0.0,0,45.0,8.0,8.0
https://fbref.com/en/players/4b3e1a38/Amir-Rrahmani,0,22,12,1,1,18,0.0,0.0,0,162.0,67.0,40.0
https://fbref.com/en/players/4b40d9ca/Nick-Pope,0,1,2,0,0,0,0.0,0.0,0,30.0,4.0,1.0
https://fbref.com/en/players/4b511457/Oriol-Romeu,1,60,35,0,14,38,0.0,1.0,0,203.0,41.0,46.0
https://fbref.com/en/players/4b520f96/Marco-Bertini,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/4b792f35/Cheikh-Faye,0,0,1,0,0,0,0.0,0.0,0,1.0,3.0,0.0
https://fbref.com/en/players/4b7a9fcc/James-Abankwah,0,2,1,0,0,1,0.0,0.0,0,2.0,2.0,0.0
https://fbref.com/en/players/4b803b3c/Maximilian-Wober,0,15,1,1,7,18,0.0,1.0,0,75.0,27.0,21.0
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,0,18,45,1,69,12,0.0,0.0,0,78.0,8.0,26.0
https://fbref.com/en/players/4bcf39f6/Neal-Maupay,0,14,21,1,3,5,0.0,0.0,0,26.0,15.0,48.0
https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos,0,4,2,0,0,4,0.0,0.0,0,7.0,3.0,3.0
https://fbref.com/en/players/4bd414c1/Raul-Albiol,0,17,13,1,1,17,0.0,0.0,0,108.0,38.0,25.0
https://fbref.com/en/players/4be0b467/Lois-Diony,0,10,4,3,3,0,0.0,0.0,0,9.0,19.0,21.0
https://fbref.com/en/players/4c2e9442/Maxi-Gomez,0,4,3,1,0,0,0.0,0.0,0,0.0,2.0,6.0
https://fbref.com/en/players/4c370d81/Roberto-Firmino,0,9,6,5,12,12,0.0,0.0,0,64.0,15.0,30.0
https://fbref.com/en/players/4c3a6744/Justin-Kluivert,0,24,19,10,64,14,1.0,0.0,0,69.0,8.0,22.0
https://fbref.com/en/players/4c5b14d2/Joaquin,0,1,8,1,31,3,0.0,0.0,0,25.0,1.0,5.0
https://fbref.com/en/players/4c62d0c8/Mattia-Perin,0,0,1,0,0,0,0.0,0.0,0,18.0,2.0,0.0
https://fbref.com/en/players/4c6facae/Djibril-Sow,0,39,49,0,5,25,0.0,0.0,0,210.0,24.0,28.0
https://fbref.com/en/players/4c8845f7/Youssef-Maleh,0,30,13,3,15,9,0.0,0.0,0,70.0,11.0,12.0
https://fbref.com/en/players/4ca4f263/Tony-Strata,0,3,1,0,0,3,0.0,0.0,0,9.0,0.0,0.0
https://fbref.com/en/players/4ca4f601/Brecht-Dejaegere,0,40,37,1,19,23,0.0,1.0,0,86.0,8.0,16.0
https://fbref.com/en/players/4ccd8957/Eren-Dinkci,0,5,2,2,4,5,0.0,0.0,0,7.0,5.0,13.0
https://fbref.com/en/players/4cd41883/Paxten-Aaronson,0,5,3,1,7,5,0.0,0.0,0,8.0,1.0,1.0
https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic,0,2,1,0,0,0,0.0,0.0,0,3.0,8.0,4.0
https://fbref.com/en/players/4cee5954/Lucas-Olaza,0,12,20,2,71,14,0.0,0.0,0,72.0,27.0,30.0
https://fbref.com/en/players/4d1666ff/Jules-Kounde,0,22,12,2,36,23,0.0,0.0,1,157.0,43.0,22.0
https://fbref.com/en/players/4d1efb48/Pietro-Ceccaroni,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0
https://fbref.com/en/players/4d224fe8/Casemiro,0,49,24,1,19,46,0.0,1.0,0,206.0,56.0,30.0
https://fbref.com/en/players/4d77b365/Darwin-Nunez,0,25,17,17,18,5,1.0,0.0,0,44.0,36.0,51.0
https://fbref.com/en/players/4d8cd038/Luka-Jovic,0,23,8,11,1,3,0.0,0.0,0,18.0,29.0,54.0
https://fbref.com/en/players/4d90ce8c/Harvey-White,0,0,0,0,3,0,0.0,0.0,0,0.0,1.0,0.0
https://fbref.com/en/players/4d960fc3/Emiliano-Marcondes,0,0,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/4db5915d/Yoann-Cathline,0,11,28,1,48,12,0.0,1.0,0,62.0,2.0,8.0
https://fbref.com/en/players/4dbd0916/Thomas-Lemar,0,7,17,2,44,18,0.0,0.0,0,75.0,5.0,7.0
https://fbref.com/en/players/4e015693/James-Garner,0,16,10,1,37,13,0.0,0.0,0,68.0,12.0,10.0
https://fbref.com/en/players/4e0afc5d/Arnaud-Souquet,0,7,7,1,7,16,0.0,1.0,0,27.0,9.0,10.0
https://fbref.com/en/players/4e0c8d66/Michele-Di-Gregorio,0,0,3,0,0,0,0.0,0.0,0,31.0,4.0,1.0
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,0,16,11,0,5,3,0.0,0.0,0,28.0,7.0,11.0
https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,0,1,1,4,4,3,0.0,0.0,0,7.0,3.0,5.0
https://fbref.com/en/players/4e219ad2/Suso,0,13,19,7,79,10,0.0,0.0,0,55.0,3.0,7.0
https://fbref.com/en/players/4e358a2d/Federico-Fazio,0,11,6,0,4,12,0.0,3.0,0,74.0,36.0,13.0
https://fbref.com/en/players/4e47507a/Yoann-Touzghar,0,5,6,3,2,2,0.0,0.0,0,10.0,9.0,20.0
https://fbref.com/en/players/4e5a4cbc/Scott-McKenna,0,8,4,0,2,7,0.0,1.0,0,68.0,36.0,23.0
https://fbref.com/en/players/4e6dbac4/Sergej-Milinkovic-Savic,0,45,72,2,29,35,0.0,0.0,0,168.0,96.0,71.0
https://fbref.com/en/players/4e7db402/Alban-Lafont,1,1,3,0,0,0,0.0,1.0,0,46.0,7.0,1.0
https://fbref.com/en/players/4e9a0555/Chris-Wood,0,6,7,6,0,4,0.0,0.0,0,21.0,42.0,47.0
https://fbref.com/en/players/4f16405e/Niclas-Fullkrug,0,33,48,27,20,4,0.0,0.0,0,84.0,153.0,130.0
https://fbref.com/en/players/4f255115/Aurelien-Tchouameni,0,35,35,0,12,40,0.0,0.0,0,123.0,48.0,24.0
https://fbref.com/en/players/4f28a6ff/Clement-Lenglet,0,23,17,0,16,23,0.0,0.0,0,119.0,43.0,28.0
https://fbref.com/en/players/4f565d77/Kalvin-Phillips,0,10,2,0,0,4,0.0,0.0,0,19.0,5.0,2.0
https://fbref.com/en/players/4f627629/Nikola-Soldo,0,5,2,0,1,9,0.0,0.0,0,44.0,7.0,9.0
https://fbref.com/en/players/4f974391/Aaron-Cresswell,0,9,9,2,133,11,0.0,0.0,0,120.0,28.0,27.0
https://fbref.com/en/players/4fb18ca4/Franci-Bouebari,0,2,0,0,1,0,0.0,0.0,0,0.0,1.0,1.0
https://fbref.com/en/players/4fb9c88f/Curtis-Jones,0,13,16,2,9,17,0.0,0.0,0,56.0,3.0,6.0
https://fbref.com/en/players/4fd08daa/Jan-Paul-van-Hecke,0,7,4,0,0,6,0.0,0.0,0,15.0,6.0,15.0
https://fbref.com/en/players/501055d8/Karim-Adeyemi,0,21,30,1,25,11,0.0,0.0,0,66.0,10.0,4.0
https://fbref.com/en/players/505486d6/Victor-Bernth-Kristiansen,0,17,9,0,29,23,0.0,0.0,0,53.0,9.0,15.0
https://fbref.com/en/players/5065d67d/Denys-Bain,0,2,1,0,0,3,0.0,0.0,0,5.0,3.0,1.0
https://fbref.com/en/players/5069b796/Achraf-Dari,0,13,13,2,1,14,1.0,1.0,0,78.0,35.0,24.0
https://fbref.com/en/players/506daeac/Blanco,0,2,1,0,0,4,0.0,0.0,0,7.0,3.0,0.0
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,0,42,39,15,140,42,1.0,0.0,0,222.0,18.0,43.0
https://fbref.com/en/players/50841bef/Joaquin-Sosa,0,16,7,0,1,2,0.0,2.0,0,43.0,14.0,12.0
https://fbref.com/en/players/50871bcc/Thorgan-Hazard,0,14,5,4,37,6,0.0,0.0,0,44.0,4.0,8.0
https://fbref.com/en/players/508a9011/Mohamed-El-Arouch,0,0,0,0,1,1,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/50ac8941/Karol-Fila,0,0,0,0,3,0,0.0,0.0,0,5.0,0.0,0.0
https://fbref.com/en/players/50cbc806/Iker-Benito,0,2,2,1,6,3,0.0,0.0,0,14.0,1.0,4.0
https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,0,4,2,1,0,0,0.0,0.0,0,3.0,3.0,3.0
https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta,0,16,8,8,3,1,0.0,0.0,0,23.0,26.0,44.0
https://fbref.com/en/players/5128bde4/Darko-Lazovic,0,8,3,9,123,13,0.0,0.0,0,142.0,6.0,16.0
https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa,0,19,11,1,37,18,0.0,0.0,0,55.0,15.0,12.0
https://fbref.com/en/players/5148dcc5/Martin-Terrier,0,12,24,6,13,11,0.0,0.0,0,58.0,63.0,37.0
https://fbref.com/en/players/5154b2ba/Kristian-Pedersen,0,5,1,0,4,4,0.0,0.0,0,19.0,10.0,4.0
https://fbref.com/en/players/515ebe8d/Nathaniel-Phillips,0,1,0,0,0,1,0.0,0.0,0,14.0,4.0,0.0
https://fbref.com/en/players/5167c97e/Massadio-Haidara,0,19,26,4,26,16,1.0,1.0,0,88.0,38.0,15.0
https://fbref.com/en/players/518f2234/Alex-Baena,1,58,56,3,26,17,1.0,1.0,0,100.0,1.0,26.0
https://fbref.com/en/players/51a3c4c8/Felipe,0,19,14,4,2,25,0.0,0.0,0,124.0,58.0,36.0
https://fbref.com/en/players/51c30111/Sanjin-Prcic,0,16,19,1,29,12,0.0,0.0,0,152.0,16.0,7.0
https://fbref.com/en/players/51c83a90/Donovan-Leon,0,0,1,0,0,0,0.0,0.0,0,4.0,0.0,0.0
https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko,0,6,11,1,37,18,0.0,0.0,0,163.0,51.0,20.0
https://fbref.com/en/players/51dbeea9/Thilo-Kehrer,0,31,12,0,23,24,0.0,1.0,1,117.0,36.0,33.0
https://fbref.com/en/players/5219ab4a/Jonathan-Clauss,0,25,12,3,110,28,0.0,1.0,0,180.0,10.0,17.0
https://fbref.com/en/players/526ea7cc/Amos-Pieper,0,24,15,2,17,28,0.0,1.0,0,131.0,68.0,31.0
https://fbref.com/en/players/527f063d/Edinson-Cavani,0,18,8,15,3,4,0.0,0.0,0,37.0,20.0,28.0
https://fbref.com/en/players/528492ea/Alfred-Duncan,0,26,12,1,26,10,0.0,0.0,0,67.0,9.0,7.0
https://fbref.com/en/players/5294a83f/Luis-Alberto,0,15,13,2,147,29,0.0,0.0,0,162.0,8.0,13.0
https://fbref.com/en/players/529f49ab/Thomas-Partey,0,37,23,0,9,40,0.0,0.0,0,225.0,37.0,25.0
https://fbref.com/en/players/52afb588/Kevin-Schade,0,17,14,6,18,12,1.0,0.0,0,40.0,47.0,36.0
https://fbref.com/en/players/52cd0e88/Said-Hamulic,0,2,1,1,1,0,0.0,0.0,0,3.0,0.0,2.0
https://fbref.com/en/players/52ec54d0/Leonardo-Bonucci,0,11,5,1,0,4,0.0,0.0,0,48.0,20.0,23.0
https://fbref.com/en/players/53070b63/Paulinho,0,0,1,0,0,0,0.0,0.0,0,5.0,1.0,4.0
https://fbref.com/en/players/5313ed43/Seko-Fofana,0,22,44,3,54,13,1.0,0.0,0,196.0,22.0,15.0
https://fbref.com/en/players/531a4aa8/Yan-Valery,0,46,20,1,82,39,0.0,0.0,0,143.0,38.0,22.0
https://fbref.com/en/players/532e1e4f/Pau-Torres,0,20,17,0,4,25,2.0,0.0,1,195.0,59.0,48.0
https://fbref.com/en/players/53552942/Maximo-Perrone,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0
https://fbref.com/en/players/5360a956/Gabriel-Vidovic,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0
https://fbref.com/en/players/536cebe5/Ante-Rebic,0,18,15,8,39,8,0.0,0.0,0,36.0,12.0,15.0
https://fbref.com/en/players/539230cf/Andrea-Ranocchia,0,2,0,0,0,1,0.0,0.0,0,1.0,1.0,2.0
https://fbref.com/en/players/53a0e358/Domenico-Berardi,0,33,49,8,83,14,2.0,0.0,0,84.0,13.0,21.0
https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,0,0,0,0,0,0,0.0,0.0,0,25.0,3.0,0.0
https://fbref.com/en/players/53cad200/Cesar-Azpilicueta,0,27,7,2,26,25,0.0,0.0,1,59.0,29.0,19.0
https://fbref.com/en/players/53de807a/Stefan-Radu,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/540ec57b/Yeremi-Pino,0,65,53,18,20,38,1.0,0.0,0,107.0,24.0,37.0
https://fbref.com/en/players/5458f670/Hugo-Novoa,0,6,2,4,10,2,0.0,0.0,0,4.0,3.0,4.0
https://fbref.com/en/players/546bb36e/Bonke-Innocent,0,38,11,0,0,17,0.0,1.0,0,77.0,9.0,20.0
https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal,0,5,2,0,10,4,0.0,0.0,0,14.0,9.0,7.0
https://fbref.com/en/players/5487adcd/Abdul-Mumin,0,7,8,0,3,9,0.0,0.0,0,54.0,13.0,18.0
https://fbref.com/en/players/548bd0de/Gvidas-Gineitis,0,6,1,0,0,1,0.0,0.0,0,11.0,0.0,5.0
https://fbref.com/en/players/5496cc91/Alberto-Perea,0,0,2,0,1,0,0.0,0.0,0,2.0,0.0,2.0
https://fbref.com/en/players/54ab971f/Salvatore-Molina,0,4,3,0,14,5,0.0,0.0,0,10.0,0.0,1.0
https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay,0,31,22,0,90,18,0.0,0.0,0,100.0,9.0,11.0
https://fbref.com/en/players/54bcdeb0/Gonzalo-Plata,0,22,41,4,54,35,3.0,0.0,0,123.0,17.0,44.0
https://fbref.com/en/players/54e4866f/Vincenzo-Grifo,0,7,31,5,135,16,1.0,0.0,0,155.0,16.0,18.0
https://fbref.com/en/players/54e53b7e/Gianluca-Caprari,0,34,50,9,76,6,0.0,0.0,0,101.0,6.0,21.0
https://fbref.com/en/players/54f6afe3/Petar-Zovko,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0
https://fbref.com/en/players/55126f3b/Koke,0,20,27,1,24,38,0.0,0.0,0,170.0,11.0,14.0
https://fbref.com/en/players/5515376c/Trevoh-Chalobah,0,11,8,0,13,20,0.0,0.0,1,86.0,31.0,32.0
https://fbref.com/en/players/5521f419/Adam-Hlozek,0,19,20,1,15,4,0.0,0.0,0,37.0,24.0,43.0
https://fbref.com/en/players/554bcc91/Arne-Engels,0,26,20,0,101,9,0.0,0.0,0,74.0,10.0,15.0
https://fbref.com/en/players/555d5edd/Nadiem-Amiri,0,14,25,4,16,6,0.0,0.0,0,75.0,1.0,10.0
https://fbref.com/en/players/555f3a0b/Mario-Hermoso,2,27,13,2,16,15,0.0,1.0,0,137.0,35.0,27.0
https://fbref.com/en/players/55634fb8/Kaiky,0,7,3,0,1,5,0.0,1.0,0,22.0,6.0,10.0
https://fbref.com/en/players/558807c0/Jack-Stacey,0,4,0,1,10,4,0.0,0.0,0,15.0,5.0,3.0
