CLUB_NAME,PLAYER_NAME,PLAYER_HREF,LEAGUE_NAME,COUNTRY_LEAGUE,CURRENT_INTERNATIONAL,CURRENT_MARKET_VALUE
Wolverhampton Wanderers,L. Cundle,https://www.transfermarkt.com/luke-cundle/profil/spieler/532541,Premier League,England,England,€3.00m
Wolverhampton Wanderers,J. Moutinho,https://www.transfermarkt.com/joao-moutinho/profil/spieler/29364,Premier League,England,Portugal,€1.50m
Wolverhampton Wanderers,C. Ronan,https://www.transfermarkt.com/connor-ronan/profil/spieler/337787,Premier League,England,Ireland,€800k
Wolverhampton Wanderers,M. Gibbs-White,https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,Premier League,England,England,€40.00m
Wolverhampton Wanderers,C. Campbell,https://www.transfermarkt.com/chem-campbell/profil/spieler/614603,Premier League,England,Wales,€1.00m
Wolverhampton Wanderers,G. Guedes,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122,Premier League,England,Portugal,€23.00m
Wolverhampton Wanderers,D. Podence,https://www.transfermarkt.com/daniel-podence/profil/spieler/256977,Premier League,England,Portugal,€20.00m
Wolverhampton Wanderers,Chiquinho,https://www.transfermarkt.com/chiquinho/profil/spieler/695454,Premier League,England,Portugal,€2.00m
Wolverhampton Wanderers,P. Neto,https://www.transfermarkt.com/pedro-neto/profil/spieler/487465,Premier League,England,Portugal,€28.00m
Wolverhampton Wanderers,P. Sarabia,https://www.transfermarkt.com/pablo-sarabia/profil/spieler/74230,Premier League,England,Spain,€14.00m
Wolverhampton Wanderers,A. Traoré,https://www.transfermarkt.com/adama-traore/profil/spieler/204103,Premier League,England,Spain,€10.00m
Wolverhampton Wanderers,M. Cunha,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,Premier League,England,Brazil,€25.00m
Wolverhampton Wanderers,S. Kalajdzic,https://www.transfermarkt.com/sasa-kalajdzic/profil/spieler/369567,Premier League,England,Austria,€15.00m
Wolverhampton Wanderers,H. Hwang,https://www.transfermarkt.com/hee-chan-hwang/profil/spieler/292246,Premier League,England,"Korea, South",€12.00m
Wolverhampton Wanderers,R. Jiménez,https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040,Premier League,England,Mexico,€6.00m
Wolverhampton Wanderers,D. Costa,https://www.transfermarkt.com/diego-costa/profil/spieler/44779,Premier League,England,Spain,€2.00m
Wolverhampton Wanderers,N. Fraser,https://www.transfermarkt.com/nathan-fraser/profil/spieler/863741,Premier League,England,Ireland,
Leicester City,D. Ward,https://www.transfermarkt.com/danny-ward/profil/spieler/203026,Premier League,England,Wales,€6.00m
Leicester City,D. Iversen,https://www.transfermarkt.com/daniel-iversen/profil/spieler/260841,Premier League,England,Denmark,€5.00m
Leicester City,A. Smithies,https://www.transfermarkt.com/alex-smithies/profil/spieler/33754,Premier League,England,England,€500k
Leicester City,W. Fofana,https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411,Premier League,England,France,€55.00m
Leicester City,Wout Faes,https://www.transfermarkt.com/wout-faes/profil/spieler/292808,Premier League,England,Belgium,€20.00m
Leicester City,C. Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,Premier League,England,Turkey,€15.00m
Leicester City,H. Souttar,https://www.transfermarkt.com/harry-souttar/profil/spieler/298091,Premier League,England,Australia,€15.00m
Leicester City,D. Amartey,https://www.transfermarkt.com/daniel-amartey/profil/spieler/214056,Premier League,England,Ghana,€12.00m
Leicester City,J. Vestergaard,https://www.transfermarkt.com/jannik-vestergaard/profil/spieler/99331,Premier League,England,Denmark,€4.00m
Leicester City,J. Evans,https://www.transfermarkt.com/jonny-evans/profil/spieler/42412,Premier League,England,Northern Ireland,€2.00m
Leicester City,V. Kristiansen,https://www.transfermarkt.com/victor-kristiansen/profil/spieler/564529,Premier League,England,Denmark,€12.00m
Leicester City,L. Thomas,https://www.transfermarkt.com/luke-thomas/profil/spieler/505194,Premier League,England,England,€12.00m
Leicester City,R. Bertrand,https://www.transfermarkt.com/ryan-bertrand/profil/spieler/40611,Premier League,England,England,€800k
Leicester City,T. Castagne,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,Premier League,England,Belgium,€25.00m
Leicester City,J. Justin,https://www.transfermarkt.com/james-justin/profil/spieler/413220,Premier League,England,England,€20.00m
Leicester City,R. Pereira,https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876,Premier League,England,Portugal,€10.00m
Leicester City,J. Wormleighton,https://www.transfermarkt.com/joe-wormleighton/profil/spieler/814524,Premier League,England,England,€100k
Leicester City,W. Ndidi,https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839,Premier League,England,Nigeria,€25.00m
Leicester City,B. Soumaré,https://www.transfermarkt.com/boubakary-soumare/profil/spieler/344605,Premier League,England,France,€20.00m
Leicester City,H. Choudhury,https://www.transfermarkt.com/hamza-choudhury/profil/spieler/341501,Premier League,England,England,€5.00m
Leicester City,N. Mendy,https://www.transfermarkt.com/nampalys-mendy/profil/spieler/111051,Premier League,England,Senegal,€2.50m
Leicester City,S. Braybrooke,https://www.transfermarkt.com/sammy-braybrooke/profil/spieler/840640,Premier League,England,England,€250k
Leicester City,L. Brunt,https://www.transfermarkt.com/lewis-brunt/profil/spieler/533657,Premier League,England,England,€100k
Leicester City,Y. Tielemans,https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565,Premier League,England,Belgium,€25.00m
Leicester City,K. Dewsbury-Hall,https://www.transfermarkt.com/kiernan-dewsbury-hall/profil/spieler/475188,Premier League,England,England,€25.00m
Leicester City,D. Praet,https://www.transfermarkt.com/dennis-praet/profil/spieler/129588,Premier League,England,Belgium,€7.00m
Leicester City,Wanya Marçal,https://www.transfermarkt.com/wanya-marcal/profil/spieler/670988,Premier League,England,Portugal,
Leicester City,M. Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,Premier League,England,England,€1.00m
Leicester City,J. Maddison,https://www.transfermarkt.com/james-maddison/profil/spieler/294057,Premier League,England,England,€60.00m
Leicester City,K. McAteer,https://www.transfermarkt.com/kasey-mcateer/profil/spieler/621193,Premier League,England,England,€250k
Leicester City,W. Alves,https://www.transfermarkt.com/will-alves/profil/spieler/867711,Premier League,England,England,
Leicester City,H. Barnes,https://www.transfermarkt.com/harvey-barnes/profil/spieler/398065,Premier League,England,England,€35.00m
Leicester City,A. Pérez,https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968,Premier League,England,Spain,€6.00m
Leicester City,Tetê,https://www.transfermarkt.com/tete/profil/spieler/371256,Premier League,England,Brazil,€25.00m
Leicester City,K. Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,Premier League,England,Nigeria,€18.00m
Leicester City,P. Daka,https://www.transfermarkt.com/patson-daka/profil/spieler/365172,Premier League,England,Zambia,€18.00m
Leicester City,J. Vardy,https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838,Premier League,England,England,€2.50m
Leicester City,G. Hirst,https://www.transfermarkt.com/george-hirst/profil/spieler/420808,Premier League,England,England,€800k
West Ham United,A. Areola,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,Premier League,England,France,€8.00m
West Ham United,L. Fabianski,https://www.transfermarkt.com/lukasz-fabianski/profil/spieler/29692,Premier League,England,Poland,€900k
West Ham United,D. Randolph,https://www.transfermarkt.com/darren-randolph/profil/spieler/51321,Premier League,England,Ireland,€400k
West Ham United,N. Trott,https://www.transfermarkt.com/nathan-trott/profil/spieler/431422,Premier League,England,England,€400k
West Ham United,K. Hegyi,https://www.transfermarkt.com/krisztian-hegyi/profil/spieler/543726,Premier League,England,Hungary,€250k
West Ham United,J. Anang,https://www.transfermarkt.com/joseph-anang/profil/spieler/576099,Premier League,England,England,€100k
West Ham United,N. Aguerd,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914,Premier League,England,Morocco,€35.00m
West Ham United,K. Zouma,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509,Premier League,England,France,€22.00m
West Ham United,T. Kehrer,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,Premier League,England,Germany,€18.00m
West Ham United,C. Dawson,https://www.transfermarkt.com/craig-dawson/profil/spieler/121477,Premier League,England,England,€2.00m
West Ham United,A. Ogbonna,https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,Premier League,England,Italy,€900k
West Ham United,J. Baptiste,https://www.transfermarkt.com/jamal-baptiste/profil/spieler/610706,Premier League,England,England,€250k
West Ham United,L. Laing,https://www.transfermarkt.com/levi-laing/profil/spieler/586982,Premier League,England,England,
West Ham United,M. Forbes,https://www.transfermarkt.com/michael-forbes/profil/spieler/701006,Premier League,England,Northern Ireland,
West Ham United,K. Casey,https://www.transfermarkt.com/kaelan-casey/profil/spieler/845321,Premier League,England,England,
West Ham United,Emerson,https://www.transfermarkt.com/emerson/profil/spieler/181778,Premier League,England,Italy,€12.00m
West Ham United,A. Cresswell,https://www.transfermarkt.com/aaron-cresswell/profil/spieler/92571,Premier League,England,England,€1.20m
West Ham United,R. Clayton,https://www.transfermarkt.com/regan-clayton/profil/spieler/845717,Premier League,England,England,€150k
West Ham United,B. Johnson,https://www.transfermarkt.com/ben-johnson/profil/spieler/468002,Premier League,England,England,€10.00m
West Ham United,V. Coufal,https://www.transfermarkt.com/vladimir-coufal/profil/spieler/157672,Premier League,England,Czech Republic,€9.00m
West Ham United,H. Ashby,https://www.transfermarkt.com/harrison-ashby/profil/spieler/559130,Premier League,England,Scotland,€1.00m
West Ham United,D. Rice,https://www.transfermarkt.com/declan-rice/profil/spieler/357662,Premier League,England,England,€90.00m
West Ham United,T. Soucek,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,Premier League,England,Czech Republic,€35.00m
West Ham United,C. Coventry,https://www.transfermarkt.com/conor-coventry/profil/spieler/419025,Premier League,England,Ireland,€1.80m
West Ham United,P. Ekwah,https://www.transfermarkt.com/pierre-ekwah/profil/spieler/538994,Premier League,England,France,€500k
West Ham United,K. Appiah-Forson,https://www.transfermarkt.com/keenan-appiah-forson/profil/spieler/554098,Premier League,England,England,€300k
West Ham United,F. Potts,https://www.transfermarkt.com/freddie-potts/profil/spieler/698164,Premier League,England,England,€250k
West Ham United,O. Scarles,https://www.transfermarkt.com/oliver-scarles/profil/spieler/922563,Premier League,England,England,€200k
West Ham United,F. Downes,https://www.transfermarkt.com/flynn-downes/profil/spieler/506189,Premier League,England,England,€9.00m
West Ham United,L. Orford,https://www.transfermarkt.com/lewis-orford/profil/spieler/845809,Premier League,England,England,
West Ham United,D. Chesters,https://www.transfermarkt.com/dan-chesters/profil/spieler/561452,Premier League,England,England,€250k
West Ham United,Lucas Paquetá,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,Premier League,England,Brazil,€45.00m
West Ham United,P. Fornals,https://www.transfermarkt.com/pablo-fornals/profil/spieler/357885,Premier League,England,Spain,€22.00m
West Ham United,N. Vlasic,https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200,Premier League,England,Croatia,€17.00m
West Ham United,M. Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,Premier League,England,Argentina,€6.00m
West Ham United,K. Swyer,https://www.transfermarkt.com/kamarai-swyer/profil/spieler/693066,Premier League,England,England,€150k
West Ham United,S. Benrahma,https://www.transfermarkt.com/said-benrahma/profil/spieler/290532,Premier League,England,Algeria,€25.00m
West Ham United,M. Cornet,https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781,Premier League,England,Cote d'Ivoire,€12.00m
West Ham United,A. Oko-Flex,https://www.transfermarkt.com/armstrong-oko-flex/profil/spieler/531461,Premier League,England,Ireland,€500k
West Ham United,J. Bowen,https://www.transfermarkt.com/jarrod-bowen/profil/spieler/314875,Premier League,England,England,€38.00m
West Ham United,G. Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,Premier League,England,Italy,€22.00m
West Ham United,D. Ings,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,Premier League,England,England,€12.00m
West Ham United,M. Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,Premier League,England,Jamaica,€7.00m
West Ham United,D. Mubama,https://www.transfermarkt.com/divin-mubama/profil/spieler/670848,Premier League,England,England,€250k
Southampton FC,G. Bazunu,https://www.transfermarkt.com/gavin-bazunu/profil/spieler/585550,Premier League,England,Ireland,€15.00m
Southampton FC,A. McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,Premier League,England,England,€1.20m
Southampton FC,W. Caballero,https://www.transfermarkt.com/willy-caballero/profil/spieler/19948,Premier League,England,Argentina,-
Southampton FC,A. Bella-Kotchap,https://www.transfermarkt.com/armel-bella-kotchap/profil/spieler/467563,Premier League,England,Germany,€20.00m
Southampton FC,M. Salisu,https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,Premier League,England,Ghana,€18.00m
Southampton FC,J. Bednarek,https://www.transfermarkt.com/jan-bednarek/profil/spieler/243028,Premier League,England,Poland,€14.00m
Southampton FC,D. Caleta-Car,https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266,Premier League,England,Croatia,€11.00m
Southampton FC,Lyanco,https://www.transfermarkt.com/lyanco/profil/spieler/379807,Premier League,England,Brazil,€3.50m
Southampton FC,J. Stephens,https://www.transfermarkt.com/jack-stephens/profil/spieler/163744,Premier League,England,England,€3.50m
Southampton FC,D. Simeu,https://www.transfermarkt.com/dynel-simeu/profil/spieler/503976,Premier League,England,England,€800k
Southampton FC,N. Lawrence,https://www.transfermarkt.com/nico-lawrence/profil/spieler/989472,Premier League,England,England,
Southampton FC,R. Perraud,https://www.transfermarkt.com/romain-perraud/profil/spieler/318523,Premier League,England,France,€12.00m
Southampton FC,J. Larios,https://www.transfermarkt.com/juan-larios/profil/spieler/646738,Premier League,England,Spain,€7.00m
Southampton FC,K. Walker-Peters,https://www.transfermarkt.com/kyle-walker-peters/profil/spieler/341051,Premier League,England,England,€25.00m
Southampton FC,T. Livramento,https://www.transfermarkt.com/tino-livramento/profil/spieler/503981,Premier League,England,England,€25.00m
Southampton FC,Y. Valery,https://www.transfermarkt.com/yan-valery/profil/spieler/406008,Premier League,England,Tunisia,€2.00m
Southampton FC,J. Bree,https://www.transfermarkt.com/james-bree/profil/spieler/324223,Premier League,England,England,€2.00m
Southampton FC,L. Payne,https://www.transfermarkt.com/lewis-payne/profil/spieler/744131,Premier League,England,England,€200k
Southampton FC,R. Lavia,https://www.transfermarkt.com/romeo-lavia/profil/spieler/628451,Premier League,England,Belgium,€32.00m
Southampton FC,I. Diallo,https://www.transfermarkt.com/ibrahima-diallo/profil/spieler/413032,Premier League,England,France,€7.00m
Southampton FC,O. Romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100,Premier League,England,Spain,€5.00m
Southampton FC,J. Ward-Prowse,https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579,Premier League,England,England,€38.00m
Southampton FC,C. Alcaraz,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319,Premier League,England,Argentina,€15.00m
Southampton FC,S. Armstrong,https://www.transfermarkt.com/stuart-armstrong/profil/spieler/130765,Premier League,England,Scotland,€4.50m
Southampton FC,W. Smallbone,https://www.transfermarkt.com/will-smallbone/profil/spieler/444211,Premier League,England,Ireland,€3.50m
Southampton FC,R. Finnigan,https://www.transfermarkt.com/ryan-finnigan/profil/spieler/807318,Premier League,England,England,€250k
Southampton FC,A. Maitland-Niles,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,Premier League,England,England,€8.00m
Southampton FC,Joe Aribo,https://www.transfermarkt.com/joe-aribo/profil/spieler/468198,Premier League,England,Nigeria,€11.00m
Southampton FC,D. Edwards,https://www.transfermarkt.com/diamond-edwards/profil/spieler/614261,Premier League,England,England,€150k
Southampton FC,K. Doyle,https://www.transfermarkt.com/kami-doyle/profil/spieler/864480,Premier League,England,England,
Southampton FC,K. Sulemana,https://www.transfermarkt.com/kamaldeen-sulemana/profil/spieler/746695,Premier League,England,Ghana,€22.00m
Southampton FC,M. Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,Premier League,England,Norway,€9.00m
Southampton FC,M. Djenepo,https://www.transfermarkt.com/moussa-djenepo/profil/spieler/485424,Premier League,England,Mali,€8.00m
Southampton FC,S. Edozie,https://www.transfermarkt.com/samuel-edozie/profil/spieler/680806,Premier League,England,England,€8.00m
Southampton FC,M. Orsic,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150,Premier League,England,Croatia,€5.00m
Southampton FC,S. Amo-Ameyaw,https://www.transfermarkt.com/samuel-amo-ameyaw/profil/spieler/933900,Premier League,England,England,
Southampton FC,N. Tella,https://www.transfermarkt.com/nathan-tella/profil/spieler/340322,Premier League,England,England,€18.00m
Southampton FC,N. Redmond,https://www.transfermarkt.com/nathan-redmond/profil/spieler/129078,Premier League,England,England,€10.00m
Southampton FC,T. Walcott,https://www.transfermarkt.com/theo-walcott/profil/spieler/33713,Premier League,England,England,€1.00m
Southampton FC,C. Adams,https://www.transfermarkt.com/che-adams/profil/spieler/346779,Premier League,England,Scotland,€20.00m
Southampton FC,P. Onuachu,https://www.transfermarkt.com/paul-onuachu/profil/spieler/272855,Premier League,England,Nigeria,€13.00m
Southampton FC,A. Armstrong,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,Premier League,England,England,€10.00m
Southampton FC,S. Mara,https://www.transfermarkt.com/sekou-mara/profil/spieler/557612,Premier League,England,France,€10.00m
Southampton FC,D. Nlundulu,https://www.transfermarkt.com/dan-nlundulu/profil/spieler/346482,Premier League,England,England,€900k
Southampton FC,D. Ballard,https://www.transfermarkt.com/dom-ballard/profil/spieler/864496,Premier League,England,England,€300k
Southampton FC,J. Morgan,https://www.transfermarkt.com/jimmy-jay-morgan/profil/spieler/936867,Premier League,England,England,
Everton FC,J. Pickford,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,Premier League,England,England,€22.00m
Everton FC,A. Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,Premier League,England,Bosnia-Herzegovina,€800k
Everton FC,E. Jakupovic,https://www.transfermarkt.com/eldin-jakupovic/profil/spieler/2857,Premier League,England,Switzerland,€200k
Everton FC,A. Lonergan,https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,Premier League,England,England,€150k
Everton FC,J. Tarkowski,https://www.transfermarkt.com/james-tarkowski/profil/spieler/173504,Premier League,England,England,€18.00m
Everton FC,B. Godfrey,https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475,Premier League,England,England,€13.00m
Everton FC,C. Coady,https://www.transfermarkt.com/conor-coady/profil/spieler/128901,Premier League,England,England,€12.00m
Everton FC,M. Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,Premier League,England,England,€10.00m
Everton FC,Y. Mina,https://www.transfermarkt.com/yerry-mina/profil/spieler/289446,Premier League,England,Colombia,€10.00m
Everton FC,M. Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,Premier League,England,England,€9.00m
Everton FC,R. Welch,https://www.transfermarkt.com/reece-welch/profil/spieler/655986,Premier League,England,England,€500k
Everton FC,V. Mykolenko,https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,Premier League,England,Ukraine,€25.00m
Everton FC,R. Vinagre,https://www.transfermarkt.com/ruben-vinagre/profil/spieler/357158,Premier League,England,Portugal,€4.00m
Everton FC,I. Samuels-Smith,https://www.transfermarkt.com/ishe-samuels-smith/profil/spieler/922698,Premier League,England,England,
Everton FC,N. Patterson,https://www.transfermarkt.com/nathan-patterson/profil/spieler/424015,Premier League,England,Scotland,€16.00m
Everton FC,S. Coleman,https://www.transfermarkt.com/seamus-coleman/profil/spieler/68390,Premier League,England,Ireland,€1.00m
Everton FC,Kyle John,https://www.transfermarkt.com/kyle-john/profil/spieler/504507,Premier League,England,England,€150k
Everton FC,A. Onana,https://www.transfermarkt.com/amadou-onana/profil/spieler/485706,Premier League,England,Belgium,€45.00m
Everton FC,J. Garner,https://www.transfermarkt.com/james-garner/profil/spieler/505219,Premier League,England,England,€14.00m
Everton FC,Allan,https://www.transfermarkt.com/allan/profil/spieler/126422,Premier League,England,Brazil,€6.00m
Everton FC,J. Gbamin,https://www.transfermarkt.com/jean-philippe-gbamin/profil/spieler/182894,Premier League,England,Cote d'Ivoire,€4.80m
Everton FC,A. Gomes,https://www.transfermarkt.com/andre-gomes/profil/spieler/221025,Premier League,England,Portugal,€16.00m
Everton FC,A. Doucouré,https://www.transfermarkt.com/abdoulaye-doucoure/profil/spieler/127187,Premier League,England,Mali,€12.00m
Everton FC,T. Davies,https://www.transfermarkt.com/tom-davies/profil/spieler/314210,Premier League,England,England,€9.00m
Everton FC,I. Gueye,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,Premier League,England,Senegal,€5.00m
Everton FC,L. Warrington,https://www.transfermarkt.com/lewis-warrington/profil/spieler/652979,Premier League,England,England,€500k
Everton FC,I. Price,https://www.transfermarkt.com/isaac-price/profil/spieler/612749,Premier League,England,Northern Ireland,€400k
Everton FC,A. Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,Premier League,England,Nigeria,€28.00m
Everton FC,Dele Alli,https://www.transfermarkt.com/dele-alli/profil/spieler/207929,Premier League,England,England,€8.00m
Everton FC,S. McAllister,https://www.transfermarkt.com/sean-mcallister/profil/spieler/720720,Premier League,England,Northern Ireland,
Everton FC,A. Gordon,https://www.transfermarkt.com/anthony-gordon/profil/spieler/503733,Premier League,England,England,€35.00m
Everton FC,D. McNeil,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,Premier League,England,England,€20.00m
Everton FC,D. Gray,https://www.transfermarkt.com/demarai-gray/profil/spieler/292417,Premier League,England,Jamaica,€20.00m
Everton FC,A. Townsend,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,Premier League,England,England,€1.50m
Everton FC,S. Mills,https://www.transfermarkt.com/stanley-mills/profil/spieler/801005,Premier League,England,England,€150k
Everton FC,D. Calvert-Lewin,https://www.transfermarkt.com/dominic-calvert-lewin/profil/spieler/306024,Premier League,England,England,€25.00m
Everton FC,N. Maupay,https://www.transfermarkt.com/neal-maupay/profil/spieler/217115,Premier League,England,France,€10.00m
Everton FC,T. Cannon,https://www.transfermarkt.com/thomas-cannon/profil/spieler/669366,Premier League,England,Ireland,€5.00m
Everton FC,E. Simms,https://www.transfermarkt.com/ellis-simms/profil/spieler/511550,Premier League,England,England,€4.00m
Everton FC,S. Rondón,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,Premier League,England,Venezuela,€1.50m
Nottingham Forest,D. Henderson,https://www.transfermarkt.com/dean-henderson/profil/spieler/258919,Premier League,England,England,€18.00m
Nottingham Forest,K. Navas,https://www.transfermarkt.com/keylor-navas/profil/spieler/79422,Premier League,England,Costa Rica,€4.00m
Nottingham Forest,W. Hennessey,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494,Premier League,England,Wales,€400k
Nottingham Forest,J. Smith,https://www.transfermarkt.com/jordan-smith/profil/spieler/452707,Premier League,England,England,€250k
Nottingham Forest,A. Kanuric,https://www.transfermarkt.com/adnan-kanuric/profil/spieler/354017,Premier League,England,Bosnia-Herzegovina,€150k
Nottingham Forest,G. Shelvey,https://www.transfermarkt.com/george-shelvey/profil/spieler/565684,Premier League,England,England,
Nottingham Forest,M. Niakhaté,https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200,Premier League,England,Senegal,€18.00m
Nottingham Forest,L. Badé,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,Premier League,England,France,€12.00m
Nottingham Forest,J. Worrall,https://www.transfermarkt.com/joe-worrall/profil/spieler/415970,Premier League,England,England,€12.00m
Nottingham Forest,S. McKenna,https://www.transfermarkt.com/scott-mckenna/profil/spieler/255906,Premier League,England,Scotland,€10.00m
Nottingham Forest,J. Panzo,https://www.transfermarkt.com/jonathan-panzo/profil/spieler/392777,Premier League,England,England,€3.00m
Nottingham Forest,W. Boly,https://www.transfermarkt.com/willy-boly/profil/spieler/142310,Premier League,England,Cote d'Ivoire,€2.50m
Nottingham Forest,L. Mbe Soh,https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610,Premier League,England,France,€2.00m
Nottingham Forest,Felipe,https://www.transfermarkt.com/felipe/profil/spieler/156501,Premier League,England,Brazil,€2.00m
Nottingham Forest,S. Cook,https://www.transfermarkt.com/steve-cook/profil/spieler/90836,Premier League,England,England,€1.80m
Nottingham Forest,Z. Abbott,https://www.transfermarkt.com/zach-abbott/profil/spieler/933017,Premier League,England,England,€250k
Nottingham Forest,R. Lodi,https://www.transfermarkt.com/renan-lodi/profil/spieler/476352,Premier League,England,Brazil,€20.00m
Nottingham Forest,O. Richards,https://www.transfermarkt.com/omar-richards/profil/spieler/424881,Premier League,England,England,€5.00m
Nottingham Forest,H. Toffolo,https://www.transfermarkt.com/harry-toffolo/profil/spieler/198516,Premier League,England,England,€3.50m
Nottingham Forest,A. Donnelly,https://www.transfermarkt.com/aaron-donnelly/profil/spieler/624243,Premier League,England,Northern Ireland,€400k
Nottingham Forest,N. Williams,https://www.transfermarkt.com/neco-williams/profil/spieler/503680,Premier League,England,Wales,€20.00m
Nottingham Forest,S. Aurier,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032,Premier League,England,Cote d'Ivoire,€8.00m
Nottingham Forest,G. Biancone,https://www.transfermarkt.com/giulian-biancone/profil/spieler/536507,Premier League,England,France,€6.00m
Nottingham Forest,Danilo,https://www.transfermarkt.com/danilo/profil/spieler/808509,Premier League,England,Brazil,€28.00m
Nottingham Forest,C. Kouyaté,https://www.transfermarkt.com/cheikhou-kouyate/profil/spieler/66934,Premier League,England,Senegal,€2.00m
Nottingham Forest,J. Colback,https://www.transfermarkt.com/jack-colback/profil/spieler/61644,Premier League,England,England,€600k
Nottingham Forest,O. Mangala,https://www.transfermarkt.com/orel-mangala/profil/spieler/289592,Premier League,England,Belgium,€16.00m
Nottingham Forest,R. Yates,https://www.transfermarkt.com/ryan-yates/profil/spieler/425902,Premier League,England,England,€11.00m
Nottingham Forest,L. O'Brien,https://www.transfermarkt.com/lewis-obrien/profil/spieler/560694,Premier League,England,England,€8.00m
Nottingham Forest,R. Freuler,https://www.transfermarkt.com/remo-freuler/profil/spieler/148252,Premier League,England,Switzerland,€8.00m
Nottingham Forest,J. Shelvey,https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292,Premier League,England,England,€5.00m
Nottingham Forest,Cafú,https://www.transfermarkt.com/cafu/profil/spieler/203655,Premier League,England,Portugal,€600k
Nottingham Forest,H. Arter,https://www.transfermarkt.com/harry-arter/profil/spieler/55742,Premier League,England,Ireland,€400k
Nottingham Forest,O. Hammond,https://www.transfermarkt.com/oliver-hammond/profil/spieler/646214,Premier League,England,Wales,€250k
Nottingham Forest,B. Fewster,https://www.transfermarkt.com/billy-fewster/profil/spieler/746078,Premier League,England,England,-
Nottingham Forest,A. Gibson-Hammond,https://www.transfermarkt.com/alex-gibson-hammond/profil/spieler/646209,Premier League,England,England,€150k
Nottingham Forest,M. Gibbs-White,https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,Premier League,England,England,€40.00m
Nottingham Forest,B. Johnson,https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607,Premier League,England,Wales,€38.00m
Nottingham Forest,G. Scarpa,https://www.transfermarkt.com/gustavo-scarpa/profil/spieler/330085,Premier League,England,Brazil,€10.00m
Nottingham Forest,J. Lingard,https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660,Premier League,England,England,€8.00m
