,CLUB_NAME,CURRENT_INTERNATIONAL,AGE,MIN_PLAYING,DIST_STANDARD,DEF 3RD_TOUCHES,ATT 3RD_TOUCHES,ATT PEN_TOUCHES,ATT_TAKE,TOTDIST_CARRIES,CPA_CARRIES,MIS_CARRIES,SUBS_SUBS,UNSUB_SUBS,PLUS_PER__MINUS__TEAM.SUCCESS,TOTDIST_TOTAL,CRSPA,FLS,FLD,OFF,CRS,WON_AERIAL,LOST_AERIAL,ATT 3RD_TACKLES,LOST_CHALLENGES,PASS_BLOCKS,TKL+INT,YEAR_BIRTH,ID,LEAGUE_COUNTRY_England,LEAGUE_COUNTRY_France,LEAGUE_COUNTRY_Germany,LEAGUE_COUNTRY_Italy,LEAGUE_COUNTRY_Spain,POSITION_Attack - Centre-Forward,POSITION_Attack - Left Winger,POSITION_Attack - Right Winger,POSITION_Attack - Second Striker,POSITION_Defender - Centre-Back,POSITION_Defender - Left-Back,POSITION_Defender - Right-Back,POSITION_midfield - Attacking Midfield,POSITION_midfield - Central Midfield,POSITION_midfield - Defensive Midfield,POSITION_midfield - Left Midfield,POSITION_midfield - Right Midfield,MACRO_POSITION_Attack,MACRO_POSITION_Defense,MACRO_POSITION_Midfield,FOOT_both,FOOT_left,FOOT_right,PLAYER_AGENT_False,PLAYER_AGENT_True,OUTFITTER_False,OUTFITTER_True
275,96,32,0.590909090909091,0.467388125182802,0.36006825938566556,0.045627376425855515,0.2982885085574572,0.6013986013986014,0.2809917355371901,0.13114754098360656,0.3157894736842105,0.36470588235294116,0.9090909090909092,0.12,0.42105263157894735,0.06922326035420442,0.0,0.26666666666666666,0.2153846153846154,0.875,0.027586206896551724,0.2717391304347826,0.4567901234567901,0.6153846153846154,0.2978723404255319,0.40476190476190477,0.16546762589928057,10,134294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
276,96,54,0.7272727272727273,0.5346592570927172,0.3003412969283277,0.0370722433460076,0.3765281173594132,0.5594405594405595,0.5371900826446281,0.2669347355397464,0.47368421052631576,0.8941176470588235,0.5454545454545454,0.04,0.42105263157894735,0.07427137079905173,0.11764705882352941,0.4666666666666667,0.676923076923077,0.75,0.24137931034482757,0.5434782608695652,0.19753086419753085,0.38461538461538464,0.19148936170212766,0.19047619047619047,0.1366906474820144,8,104124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
277,96,32,0.045454545454545525,0.010821877742029834,0.49146757679180886,0.0019011406844106464,0.003667481662591687,0.0,0.01652892561983471,0.005052067223425096,0.0,0.0,0.13636363636363635,0.0,0.5131578947368421,0.0030121321991354063,0.0,0.05,0.015384615384615385,0.0,0.0,0.021739130434782608,0.024691358024691357,0.0,0.0,0.0,0.007194244604316547,22,670848,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
278,76,39,0.18181818181818188,0.5492834162035684,0.453924914675768,0.6216730038022814,0.05623471882640587,0.15384615384615385,0.09090909090909091,0.36807918342097123,0.05263157894736842,0.10588235294117647,0.0,0.08,0.22368421052631582,0.3899037791103054,0.0,0.15,0.5076923076923077,0.0,0.027586206896551724,0.43478260869565216,0.345679012345679,0.0,0.10638297872340426,0.40476190476190477,0.5827338129496403,19,467563,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
279,76,40,0.3181818181818181,0.5767768353319684,0.32081911262798635,0.717680608365019,0.15158924205378974,0.17482517482517482,0.08264462809917356,0.3496236725435612,0.0,0.058823529411764705,0.045454545454545456,0.16,0.22368421052631582,0.4495328406080044,0.23529411764705882,0.43333333333333335,0.046153846153846156,0.0625,0.0896551724137931,0.5978260869565217,0.32098765432098764,0.15384615384615385,0.2127659574468085,0.738095238095238,0.5899280575539568,17,563963,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
280,76,77,0.4545454545454546,0.5179877157063469,0.3890784982935154,0.6406844106463878,0.04645476772616137,0.0979020979020979,0.01652892561983471,0.3053923084854109,0.0,0.023529411764705882,0.09090909090909091,0.52,0.1842105263157895,0.4236508157858039,0.0,0.26666666666666666,0.12307692307692308,0.0,0.006896551724137931,0.43478260869565216,0.19753086419753085,0.0,0.0851063829787234,0.30952380952380953,0.5827338129496403,14,243028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
281,76,24,0.40909090909090917,0.2787364726528225,0.32423208191126285,0.3973384030418251,0.018337408312958436,0.06293706293706294,0.01652892561983471,0.18909165893391072,0.0,0.011764705882352941,0.2272727272727273,0.64,0.40789473684210525,0.26339422674661833,0.0,0.15,0.015384615384615385,0.0,0.006896551724137931,0.21739130434782608,0.16049382716049382,0.07692307692307693,0.06382978723404255,0.09523809523809523,0.20863309352517986,14,238266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
282,76,10,0.40909090909090917,0.34483767183386954,0.5563139931740615,0.34980988593155893,0.07823960880195599,0.08391608391608392,0.09090909090909091,0.19507165687184247,0.02631578947368421,0.12941176470588234,0.4545454545454546,0.32,0.34210526315789475,0.21528378189931668,0.058823529411764705,0.26666666666666666,0.15384615384615385,0.0625,0.04827586206896552,0.2717391304347826,0.2345679012345679,0.0,0.1276595744680851,0.11904761904761904,0.3165467625899281,15,379807,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
283,76,32,0.5454545454545454,0.3562445159403334,0.08191126279863482,0.35361216730038025,0.044009779951100246,0.04895104895104895,0.024793388429752067,0.1865140736158367,0.0,0.058823529411764705,0.18181818181818182,0.6,0.39473684210526316,0.25410681913261746,0.11764705882352941,0.15,0.03076923076923077,0.0,0.013793103448275862,0.18478260869565216,0.2345679012345679,0.07692307692307693,0.0851063829787234,0.16666666666666666,0.2446043165467626,12,163744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
284,76,35,0.36363636363636376,0.5364141561860194,0.6655290102389079,0.34220532319391633,0.4828850855745721,0.2727272727272727,0.3140495867768595,0.30920713475616046,0.13157894736842105,0.3176470588235294,0.3181818181818182,0.08,0.2368421052631579,0.24476363129270673,0.47058823529411764,0.5166666666666666,0.23076923076923078,0.1875,0.5310344827586206,0.15217391304347827,0.2839506172839506,0.6153846153846154,0.5106382978723404,0.42857142857142855,0.5323741007194245,15,318523,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
285,76,88,0.09090909090909094,0.0441649605147704,0.49146757679180886,0.030418250950570342,0.02444987775061125,0.013986013986013986,0.03305785123966942,0.034848953500360866,0.02631578947368421,0.03529411764705882,0.13636363636363635,0.16,0.4868421052631579,0.024571189513317528,0.0,0.016666666666666666,0.0,0.0,0.027586206896551724,0.021739130434782608,0.06172839506172839,0.0,0.0,0.047619047619047616,0.07194244604316546,22,646738,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
