Url,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard
https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly,0,0,NA,0,0,0
https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud,6,1,26.2,1,0,0
https://fbref.com/en/players/b06a7ae9/Julien-Duranville,1,0,25.4,0,0,0
https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro,33,14,19.8,6,0,0
https://fbref.com/en/players/ba115a40/Sebastien-Haller,33,19,9.9,0,0,1
https://fbref.com/en/players/50871bcc/Thorgan-Hazard,8,3,14.2,0,0,0
https://fbref.com/en/players/05d548d8/Mats-Hummels,17,3,10.2,0,0,0
https://fbref.com/en/players/cd59b9df/Gregor-Kobel,0,0,NA,0,0,0
https://fbref.com/en/players/864163f3/Donyell-Malen,64,30,15.9,3,0,0
https://fbref.com/en/players/e162b013/Thomas-Meunier,4,0,26.5,0,0,0
https://fbref.com/en/players/b56dd813/Alexander-Meyer,0,0,NA,0,0,0
https://fbref.com/en/players/34e4343c/Anthony-Modeste,23,10,11.1,0,0,0
https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko,35,19,14.9,0,0,0
https://fbref.com/en/players/a45241d5/Justin-Njinmah,0,0,NA,0,0,0
https://fbref.com/en/players/15413fa5/Salih-Ozcan,3,1,9.3,0,0,0
https://fbref.com/en/players/13d23b29/Antonios-Papadopoulos,1,0,12,0,0,0
https://fbref.com/en/players/1866b0f1/Marco-Pasalic,1,0,22.7,0,0,0
https://fbref.com/en/players/5c899683/Felix-Passlack,0,0,NA,0,0,0
https://fbref.com/en/players/36a3ff67/Marco-Reus,36,10,16.6,6,1,1
https://fbref.com/en/players/7fa4e703/Gio-Reyna,24,11,15.1,1,1,1
https://fbref.com/en/players/90c1f9a4/Tom-Rothe,1,0,7.7,0,0,0
https://fbref.com/en/players/009a4f60/Julian-Ryerson,10,3,22.4,0,0,0
https://fbref.com/en/players/34e12499/Nico-Schlotterbeck,18,6,16.9,0,0,0
https://fbref.com/en/players/e33c06cf/Niklas-Sule,33,7,17.2,0,0,0
https://fbref.com/en/players/fa661778/Marius-Wolf,23,6,19.4,0,0,0
https://fbref.com/en/players/4cd41883/Paxten-Aaronson,4,1,18.7,0,0,0
https://fbref.com/en/players/834d0be5/Lucas-Alario,11,4,14.7,0,0,0
https://fbref.com/en/players/00f518d8/Faride-Alidou,2,0,17,0,0,0
https://fbref.com/en/players/c68da769/Rafael-Borre,24,7,13.1,0,1,1
https://fbref.com/en/players/b4705807/Aurelio-Buta,9,4,16.7,0,0,0
https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler,0,0,NA,0,0,0
https://fbref.com/en/players/95bb6ddc/Junior-Dina-Ebimbe,26,10,14.6,0,0,0
https://fbref.com/en/players/277be51d/Dario-Gebuhr,0,0,NA,0,0,0
https://fbref.com/en/players/9efa1d25/Mario-Gotze,26,7,16.4,0,0,0
https://fbref.com/en/players/9ab16552/Makoto-Hasebe,0,0,NA,0,0,0
https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic,8,4,17.5,0,0,0
https://fbref.com/en/players/15b287da/Daichi-Kamada,41,11,16.6,4,3,3
https://fbref.com/en/players/19a967ab/Ansgar-Knauff,15,7,19.7,0,0,0
https://fbref.com/en/players/c0b3669f/Randal-Kolo-Muani,75,30,13,0,2,2
https://fbref.com/en/players/b1cd37e6/Filip-Kostic,1,0,21.1,0,0,0
https://fbref.com/en/players/bbd86530/Christopher-Lenz,12,2,23.4,1,0,0
https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom,45,19,18.3,4,0,0
https://fbref.com/en/players/826e8b63/Philipp-Max,9,3,18.3,2,0,0
https://fbref.com/en/players/441197b8/Obite-NDicka,17,3,12.7,0,0,0
https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini,14,2,27.7,3,0,0
https://fbref.com/en/players/b90c4a43/Diant-Ramaj,0,0,NA,0,0,0
https://fbref.com/en/players/e12b0b5b/Sebastian-Rode,9,4,18.7,0,0,0
https://fbref.com/en/players/c967f6b8/Hrvoje-Smolcic,3,0,12.7,0,0,0
https://fbref.com/en/players/4c6facae/Djibril-Sow,28,10,24.8,0,0,0
https://fbref.com/en/players/c8c60119/Almamy-Toure,3,1,14,0,0,0
https://fbref.com/en/players/ce17b5eb/Kevin-Trapp,0,0,NA,0,0,0
https://fbref.com/en/players/35d64857/Tuta,17,3,17,0,0,0
https://fbref.com/en/players/1c86aa16/Marcel-Wenig,0,0,NA,0,0,0
https://fbref.com/en/players/b907d169/Alejandro-Alfaro,0,0,NA,0,0,0
https://fbref.com/en/players/e4346678/Edgar-Badia,0,0,NA,0,0,0
https://fbref.com/en/players/697295b1/Pedro-Bigas,22,8,15.5,0,0,0
https://fbref.com/en/players/1657f448/Lautaro-Blanco,1,1,21.7,0,0,0
https://fbref.com/en/players/d49f3e6b/Lucas-Boye,71,20,14.4,1,0,1
https://fbref.com/en/players/2dce876a/Carmona,5,3,17.9,0,0,0
https://fbref.com/en/players/873ce3a2/Pape-Cheikh-Diop,0,0,NA,0,0,0
https://fbref.com/en/players/33a61a52/Carlos-Clerc,9,3,17.9,0,0,0
https://fbref.com/en/players/85dace26/Alex-Collado,17,6,22.9,0,0,0
https://fbref.com/en/players/5e95c000/John-Donald,2,0,11.1,0,0,0
https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez,5,2,14.7,0,0,0
https://fbref.com/en/players/f25b010f/Federico-Fernandez,0,0,NA,0,0,0
https://fbref.com/en/players/eb82b6f1/Fidel,13,2,15.6,0,1,1
https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,6,0,12.8,0,0,0
https://fbref.com/en/players/ac454a4f/Gerard-Gumbau,47,18,25.5,6,0,0
https://fbref.com/en/players/0b2c8585/Raul-Guti,20,8,18.9,0,0,0
https://fbref.com/en/players/5b28b2f6/Josan,6,3,14.3,0,0,0
https://fbref.com/en/players/ff800ed8/Pol-Lirola,1,1,10.5,0,0,0
https://fbref.com/en/players/01a49bd2/Lisandro-Magallan,6,2,11.2,0,0,0
https://fbref.com/en/players/0ae4e09a/Roger-Marti,6,2,15.6,0,0,0
https://fbref.com/en/players/11fd2b75/Omar-Mascarell,9,3,22.1,1,0,0
https://fbref.com/en/players/335039a2/Pere-Milla,33,7,15,1,3,3
https://fbref.com/en/players/608f2092/Johan-Mojica,3,0,19.6,0,0,0
https://fbref.com/en/players/004d185e/Tete-Morente,46,14,16.1,0,0,0
https://fbref.com/en/players/a6103274/Randy-Ntekja,14,4,14.3,0,0,0
https://fbref.com/en/players/ac8b2421/Helibelton-Palacios,4,3,13.8,0,0,0
https://fbref.com/en/players/881ef58c/Javier-Pastore,0,0,NA,0,0,0
https://fbref.com/en/players/ccbbe661/Ezequiel-Ponce,29,9,12.9,0,0,0
https://fbref.com/en/players/41fb0f4e/Domingos-Quina,6,0,33,0,0,0
https://fbref.com/en/players/37f827ec/Enzo-Roco,10,3,10.3,0,0,0
https://fbref.com/en/players/1c2c55fc/Gonzalo-Verdu,9,2,12.2,1,0,0
https://fbref.com/en/players/c0b1a6da/Axel-Werner,0,0,NA,0,0,0
https://fbref.com/en/players/fdf4b948/Jean-Daniel-Akpa-Akpro,14,5,19.5,0,0,0
https://fbref.com/en/players/f42d6c13/Nedim-Bajrami,21,7,24.1,6,0,0
https://fbref.com/en/players/102e2599/Tommaso-Baldanzi,33,12,20.1,0,0,0
https://fbref.com/en/players/d44360be/Filippo-Bandinelli,24,7,23.4,0,0,0
https://fbref.com/en/players/dd86e8e4/Liberato-Cacace,7,1,19.7,0,0,0
https://fbref.com/en/players/91ff775f/Nicolo-Cambiaghi,36,14,18.1,0,0,0
https://fbref.com/en/players/5bd72174/Francesco-Caputo,40,15,12.7,0,2,2
https://fbref.com/en/players/f4797849/Koni-De-Winter,0,0,NA,0,0,0
https://fbref.com/en/players/0e0d6c53/Duccio-DeglInnocenti,0,0,NA,0,0,0
https://fbref.com/en/players/d7d32194/Mattia-Destro,20,7,14.8,0,0,0
https://fbref.com/en/players/6af30900/Tyronne-Ebuehi,19,4,10.9,0,0,0
https://fbref.com/en/players/c20892ee/Emmanuel-Ekong,1,0,28.2,0,0,0
https://fbref.com/en/players/06b08c45/Jacopo-Fazzini,14,1,20.5,1,0,0
https://fbref.com/en/players/6cc97b6a/Alberto-Grassi,10,3,15.7,0,0,0
https://fbref.com/en/players/fa449bba/Nicolas-Haas,8,3,16.5,0,0,0
https://fbref.com/en/players/d7918b13/Liam-Henderson,12,5,23.5,1,0,0
https://fbref.com/en/players/6b635f5c/Ardian-Ismajli,9,2,12,0,0,0
https://fbref.com/en/players/c283ddef/Sam-Lammers,28,7,15.5,0,0,0
https://fbref.com/en/players/997fff07/Sebastiano-Luperto,18,4,12.7,0,0,0
https://fbref.com/en/players/7fac99d4/Razvan-Marin,33,8,27.6,10,0,0
https://fbref.com/en/players/c39babc1/Herculano-Nabian,0,0,NA,0,0,0
https://fbref.com/en/players/0967845b/Fabiano-Parisi,21,2,21.9,0,0,0
https://fbref.com/en/players/00a17eba/Samuele-Perisan,0,0,NA,0,0,0
https://fbref.com/en/players/1cadaf34/Roberto-Piccoli,12,6,15.5,0,0,0
https://fbref.com/en/players/2c38b327/Marko-Pjaca,15,2,19.5,0,0,0
https://fbref.com/en/players/86383d0e/Martin-Satriano,38,10,15.3,0,0,0
https://fbref.com/en/players/13b44b02/Petar-Stojanovic,10,2,25.1,1,0,0
https://fbref.com/en/players/8cc29864/Lorenzo-Tonelli,0,0,NA,0,0,0
https://fbref.com/en/players/96640846/Samir-Ujkani,0,0,NA,0,0,0
https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario,0,0,NA,0,0,0
https://fbref.com/en/players/ec5dae45/Emanuel-Vignato,2,1,19.7,0,0,0
https://fbref.com/en/players/217875a4/Sebastian-Walukiewicz,2,1,7.2,0,0,0
https://fbref.com/en/players/03049c8c/Keidi-Bare,5,3,17.9,0,0,0
https://fbref.com/en/players/7f271d74/Wassim-Boullif,0,0,NA,0,0,0
https://fbref.com/en/players/fd771f95/Martin-Braithwaite,58,25,16,4,0,0
https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera,23,6,11.2,0,0,0
https://fbref.com/en/players/41b3069f/Fernando-Calero,7,2,9.1,0,0,0
https://fbref.com/en/players/5b93209a/Jose-Carlos-Lazo,4,1,21.1,1,0,0
https://fbref.com/en/players/070a3904/Sergi-Darder,39,13,22.6,0,0,0
https://fbref.com/en/players/db8f0eba/Adri-Embarba,2,0,29.8,0,0,0
https://fbref.com/en/players/283c7121/Edu-Exposito,19,7,24.7,2,0,0
https://fbref.com/en/players/f127d782/Alvaro-Fernandez,0,0,NA,0,0,0
https://fbref.com/en/players/87b498b0/Joan-Garcia,0,0,NA,0,0,0
https://fbref.com/en/players/6652cf96/Oscar-Gil,11,2,18.9,0,0,0
https://fbref.com/en/players/0e5ddc7c/Dani-Gomez,0,0,NA,0,0,0
https://fbref.com/en/players/bc6f5f06/Sergi-Gomez,9,4,12.8,0,0,0
https://fbref.com/en/players/ee45d138/Jose-Gragera,4,1,11.6,0,0,0
https://fbref.com/en/players/139560df/Omar-El-Hilali,0,0,NA,0,0,0
https://fbref.com/en/players/6265208f/Joselu,87,33,16.1,2,5,5
https://fbref.com/en/players/fc076f78/Luca-Koleosho,1,1,20.6,0,0,0
https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte,0,0,NA,0,0,0
https://fbref.com/en/players/ea610f00/Pol-Lozano,0,0,NA,0,0,0
https://fbref.com/en/players/937c6ae6/Roger-Martinez,1,0,26.5,0,0,0
https://fbref.com/en/players/28e957d7/Cesar-Montes,13,6,12.9,0,0,0
https://fbref.com/en/players/a3e4bf46/Brian-Olivan,15,4,24.5,1,0,0
https://fbref.com/en/players/97852360/Fernando-Pacheco,0,0,NA,0,0,0
https://fbref.com/en/players/112521d1/Pedrosa,1,0,19.8,0,0,0
https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,2,1,14.6,0,0,0
https://fbref.com/en/players/2683eda7/Javi-Puado,57,23,14.2,0,0,0
https://fbref.com/en/players/ce8039aa/Nico-Ribaudo,33,11,20.4,3,0,0
https://fbref.com/en/players/35d4f151/Ruben,9,0,19.1,0,0,0
https://fbref.com/en/players/6a8a7af8/Vinicius-Souza,10,4,21.9,0,0,0
https://fbref.com/en/players/12c50af5/Denis-Suarez,4,2,19.4,0,0,0
https://fbref.com/en/players/e96b2583/Nabil-Touaizi,0,0,NA,0,0,0
https://fbref.com/en/players/04965583/Aleix-Vidal,3,2,17.4,0,0,0
https://fbref.com/en/players/cea4ee8f/Dele-Alli,0,0,NA,0,0,0
https://fbref.com/en/players/7b4de647/Asmir-Begovic,0,0,NA,0,0,0
https://fbref.com/en/players/59e6e5bf/Dominic-Calvert-Lewin,30,9,11.8,0,1,1
https://fbref.com/en/players/4506aec5/Thomas-Cannon,1,1,10.8,0,0,0
https://fbref.com/en/players/2928dca2/Conor-Coady,4,2,8.5,0,0,0
https://fbref.com/en/players/0420d84f/Seamus-Coleman,7,2,21.9,0,0,0
https://fbref.com/en/players/9228b07c/Tom-Davies,9,2,15.7,0,0,0
https://fbref.com/en/players/02b29014/Abdoulaye-Doucoure,20,8,13.2,0,0,0
https://fbref.com/en/players/72c812f3/Idrissa-Gana-Gueye,15,6,25.1,1,0,0
https://fbref.com/en/players/4e015693/James-Garner,9,3,22.3,1,0,0
https://fbref.com/en/players/9f7c837d/Ben-Godfrey,6,0,13.1,0,0,0
https://fbref.com/en/players/2bd83368/Anthony-Gordon,26,16,16.6,1,0,0
https://fbref.com/en/players/4468ec10/Demarai-Gray,57,22,19.5,8,2,2
https://fbref.com/en/players/d0042ab9/Mason-Holgate,4,0,11.5,0,0,0
https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi,42,15,21,0,0,0
https://fbref.com/en/players/c5b7c315/Michael-Keane,14,4,12.9,0,0,0
https://fbref.com/en/players/4bcf39f6/Neal-Maupay,32,13,14.3,0,0,0
https://fbref.com/en/players/fc15fb84/Dwight-McNeil,46,15,20.5,1,0,0
https://fbref.com/en/players/6d5701f2/Yerry-Mina,8,4,8.4,0,0,0
https://fbref.com/en/players/30d4a2e5/Vitaliy-Mykolenko,10,3,20.3,0,0,0
https://fbref.com/en/players/828657ff/Amadou-Onana,34,6,16.8,0,0,0
https://fbref.com/en/players/230f0471/Nathan-Patterson,8,1,18.2,0,0,0
https://fbref.com/en/players/4806ec67/Jordan-Pickford,0,0,NA,0,0,0
https://fbref.com/en/players/b9403c99/Isaac-Price,0,0,NA,0,0,0
https://fbref.com/en/players/b318a643/Salomon-Rondon,4,1,19.3,0,0,0
https://fbref.com/en/players/26d3b5be/Ellis-Simms,8,1,16.1,0,0,0
https://fbref.com/en/players/15ea812b/James-Tarkowski,32,9,9,0,0,0
https://fbref.com/en/players/b937e490/Ruben-Vinagre,0,0,NA,0,0,0
https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat,13,4,26.6,0,0,0
https://fbref.com/en/players/a820e429/Arthur,52,20,13.1,0,2,2
https://fbref.com/en/players/01efac19/Antonin-Barak,32,7,17.7,0,0,0
https://fbref.com/en/players/0000acda/Marco-Benassi,0,0,NA,0,0,0
https://fbref.com/en/players/d65cf468/Alessandro-Bianco,2,1,25.2,0,0,0
https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi,24,5,27.4,15,0,1
https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura,49,14,19.6,2,0,0
https://fbref.com/en/players/d4a2533d/Josip-Brekalo,5,0,22.5,0,0,0
https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli,18,8,17.7,1,0,0
https://fbref.com/en/players/efdeaff3/Michele-Cerofolini,0,0,NA,0,0,0
https://fbref.com/en/players/b5f7d10b/Dodo,11,4,20.5,0,0,0
https://fbref.com/en/players/528492ea/Alfred-Duncan,9,2,24.1,0,0,0
https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini,0,0,NA,0,0,0
https://fbref.com/en/players/2374aaca/Nicolas-Gonzalez,58,17,17.4,1,2,2
https://fbref.com/en/players/a4e85758/Igor,7,0,12.4,0,0,0
https://fbref.com/en/players/42eaa028/Jonathan-Ikone,51,9,16.6,0,0,0
https://fbref.com/en/players/4d8cd038/Luka-Jovic,56,19,13.3,0,0,1
https://fbref.com/en/players/58e933d2/Christian-Kouame,42,13,13.8,1,0,0
https://fbref.com/en/players/4c8845f7/Youssef-Maleh,7,0,15.9,0,0,0
https://fbref.com/en/players/c7259b83/Rolando-Mandragora,37,5,22.9,2,0,0
https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta,27,10,13.9,0,0,0
https://fbref.com/en/players/bee704fc/Nikola-Milenkovic,19,5,9.4,0,0,0
https://fbref.com/en/players/8c63fae5/Luca-Ranieri,1,0,5.9,0,0,0
https://fbref.com/en/players/3bb7af3b/Riccardo-Saponara,37,13,19.4,0,0,0
https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu,0,0,NA,0,0,0
https://fbref.com/en/players/94816803/Riccardo-Sottil,21,8,19.9,1,0,0
https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,0,0,NA,0,0,0
https://fbref.com/en/players/3ef0a2d7/Aleksa-Terzic,10,2,24.8,0,0,0
https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti,7,4,22.1,0,0,0
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,2,1,15.2,0,0,0
https://fbref.com/en/players/d01bbb6f/Ritsu-Doan,57,27,17.3,0,0,0
https://fbref.com/en/players/beb882a8/Maximilian-Eggestein,16,4,21.6,0,0,0
https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem,0,0,NA,0,0,0
https://fbref.com/en/players/a92ab7be/Mark-Flekken,0,0,NA,0,0,0
https://fbref.com/en/players/f521b80a/Matthias-Ginter,21,11,11.1,0,0,0
https://fbref.com/en/players/8e235926/Michael-Gregoritsch,67,38,14.6,1,0,0
https://fbref.com/en/players/54e4866f/Vincenzo-Grifo,58,25,22.6,15,7,8
https://fbref.com/en/players/25ab9c9c/Manuel-Gulde,2,1,6.1,0,0,0
https://fbref.com/en/players/8593f88c/Christian-Gunter,27,7,21.8,0,0,0
https://fbref.com/en/players/5d8e331f/Nicolas-Hofler,21,4,14.9,0,0,0
https://fbref.com/en/players/ca618d23/Lucas-Holer,30,15,14.2,0,0,0
https://fbref.com/en/players/d2c580ce/Yannik-Keitel,4,3,16.8,0,0,0
https://fbref.com/en/players/2a29eb9b/Lukas-Kubler,9,4,12.2,0,0,0
https://fbref.com/en/players/2770726a/Daniel-Kyereh,11,5,14.9,0,0,0
https://fbref.com/en/players/302527b2/Philipp-Lienhart,17,3,16.4,0,0,0
https://fbref.com/en/players/f93e6e94/Nils-Petersen,9,2,17.7,0,0,0
https://fbref.com/en/players/1f2c7b55/Merlin-Rohl,0,0,NA,0,0,0
https://fbref.com/en/players/bf075f6b/Roland-Sallai,32,11,17.4,0,0,0
https://fbref.com/en/players/52afb588/Kevin-Schade,4,1,15,0,0,0
https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck,0,0,NA,0,0,0
https://fbref.com/en/players/088ca1bd/Jonathan-Schmid,1,1,13.9,0,0,0
https://fbref.com/en/players/7d31f1cb/Kenneth-Schmidt,0,0,NA,0,0,0
https://fbref.com/en/players/313254a3/Kiliann-Sildillia,10,0,19.3,0,0,0
https://fbref.com/en/players/c6cf860f/Hugo-Siquet,0,0,NA,0,0,0
https://fbref.com/en/players/e3d3fbeb/Robert-Wagner,2,0,17.2,0,0,0
https://fbref.com/en/players/dd676a97/Noah-Weisshaupt,2,1,14.4,0,0,0
https://fbref.com/en/players/6190474d/Jeong-Woo-yeong,13,4,16.6,0,0,0
https://fbref.com/en/players/c81d773d/Tosin-Adarabioyo,16,4,21.2,1,0,0
https://fbref.com/en/players/a8748947/Tom-Cairney,21,2,18.6,0,0,0
https://fbref.com/en/players/422862ea/Nathaniel-Chalobah,1,1,10.1,0,0,0
https://fbref.com/en/players/a712ca2b/Issa-Diop,3,2,12.3,0,0,0
https://fbref.com/en/players/7314bba4/Shane-Duffy,1,0,6.1,0,0,0
https://fbref.com/en/players/6722d4f0/Tyrese-Francois,0,0,NA,0,0,0
https://fbref.com/en/players/8c3078cd/Luke-Harris,0,0,NA,0,0,0
https://fbref.com/en/players/c931d9f9/Daniel-James,14,3,13,0,0,0
https://fbref.com/en/players/18b999f4/Neeskens-Kebano,9,2,15.2,0,0,0
https://fbref.com/en/players/41e7ef1c/Layvin-Kurzawa,0,0,NA,0,0,0
https://fbref.com/en/players/2628fd2b/Bernd-Leno,0,0,NA,0,0,0
https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic,5,1,27.1,0,0,0
https://fbref.com/en/players/493924a7/Kevin-Mbabu,0,0,NA,0,0,0
https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic,85,27,15.1,0,4,8
https://fbref.com/en/players/6612cd8c/Josh-Onomah,0,0,NA,0,0,0
https://fbref.com/en/players/a78ff07f/Joao-Palhinha,39,9,17.2,0,0,0
https://fbref.com/en/players/6639e500/Andreas-Pereira,61,22,21.3,12,1,1
https://fbref.com/en/players/28b40c9c/Tim-Ream,3,2,9.8,0,0,0
https://fbref.com/en/players/803ae100/Harrison-Reed,20,7,20.1,0,0,0
https://fbref.com/en/players/0f7533cd/Bobby-Reid,31,10,13.7,0,0,0
https://fbref.com/en/players/289601e6/Antonee-Robinson,3,0,25.7,0,0,0
https://fbref.com/en/players/17acc2ed/Marek-Rodak,0,0,NA,0,0,0
https://fbref.com/en/players/839c14e1/Cedric-Soares,2,0,25.4,0,0,0
https://fbref.com/en/players/886f9aac/Manor-Solomon,11,7,19.9,0,0,0
https://fbref.com/en/players/b2626673/Jay-Stansfield,2,0,13.9,0,0,0
https://fbref.com/en/players/77d7c96f/Kenny-Tete,13,5,18.9,0,0,0
https://fbref.com/en/players/8b529245/Carlos-Vinicius,21,12,11.9,0,0,0
https://fbref.com/en/players/8b9ebd03/Willian,41,17,18.8,3,0,0
https://fbref.com/en/players/c6dc9ecd/Harry-Wilson,18,4,16,1,0,0
https://fbref.com/en/players/bb08bce9/Omar-Alderete,17,8,17.6,0,0,0
https://fbref.com/en/players/6c811eb7/Carles-Alena,33,10,22.3,0,0,0
https://fbref.com/en/players/acc1aefa/Angel-Algobia,7,1,24.9,0,0,0
https://fbref.com/en/players/852ddfb8/Gaston-Alvarez,5,2,16.9,0,0,0
https://fbref.com/en/players/22721b88/Jordan-Amavi,0,0,NA,0,0,0
https://fbref.com/en/players/fdd26d71/Fabrizio-Angileri,3,0,23.6,0,0,0
https://fbref.com/en/players/58afe001/Mauro-Arambarri,8,0,28.6,1,0,0
https://fbref.com/en/players/a4971d84/Djene,9,1,15.3,0,0,0
https://fbref.com/en/players/93090f69/Domingos-Duarte,16,4,11,0,0,0
https://fbref.com/en/players/8696bc90/Munir-El-Haddadi,32,9,18.1,2,0,0
https://fbref.com/en/players/974322dc/Iglesias,21,7,20.1,0,0,0
https://fbref.com/en/players/2bea832e/Latasa,15,4,16.1,0,0,0
https://fbref.com/en/players/00b28772/Nemanja-Maksimovic,18,7,14.2,0,0,0
https://fbref.com/en/players/02319ad7/Jaime-Mata,14,5,12,0,0,0
https://fbref.com/en/players/64e8ed6d/Borja-Mayoral,50,19,14.6,0,0,2
https://fbref.com/en/players/19c36442/Luis-Milla,8,1,27.7,0,0,0
https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic,1,0,11.7,0,0,0
https://fbref.com/en/players/e2dcc60e/Moises-Parra-Gutierrez,0,0,NA,0,0,0
https://fbref.com/en/players/1bda5842/Portu,15,5,18.1,0,0,0
https://fbref.com/en/players/14d5b7ac/Alejandro-Revuelta-Montero,0,0,NA,0,0,0
https://fbref.com/en/players/a62b4888/Jaime-Seoane,2,0,21.7,0,0,0
https://fbref.com/en/players/8f8c6934/David-Soria,0,0,NA,0,0,0
https://fbref.com/en/players/ba5004e1/Damian-Suarez,6,1,19,0,0,0
https://fbref.com/en/players/f8eca1b6/Enes-Unal,82,31,18.8,16,5,6
https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar,3,1,19.7,0,0,0
https://fbref.com/en/players/5d133e96/Ricard-Artero,4,1,11.8,0,0,0
https://fbref.com/en/players/edc98fac/Santiago-Bueno,13,3,12.2,0,0,0
https://fbref.com/en/players/af34f10d/Alexander-Callens,0,0,NA,0,0,0
https://fbref.com/en/players/688b96e3/Juan-Carlos,0,0,NA,0,0,0
https://fbref.com/en/players/da76bab4/Valentin-Castellanos,85,32,15,0,1,1
https://fbref.com/en/players/1944818c/Yan-Couto,8,1,20.2,0,0,0
https://fbref.com/en/players/4242011c/Bernardo-Espinosa,11,5,10.7,0,0,0
https://fbref.com/en/players/a10361d2/Aleix-Garcia,32,14,23.2,4,0,0
https://fbref.com/en/players/e7f4603c/Borja-Garcia,8,3,20.9,0,0,0
https://fbref.com/en/players/63d17038/Paulo-Gazzaniga,0,0,NA,0,0,0
https://fbref.com/en/players/7e98cff1/Miguel-Gutierrez,17,4,19.4,0,0,0
https://fbref.com/en/players/9a76c2e9/Javi-Hernandez,16,6,21.1,0,0,0
https://fbref.com/en/players/e778654a/Yangel-Herrera,24,8,17.9,0,0,0
https://fbref.com/en/players/1633fc8a/Juanpe,5,1,9.8,0,0,0
https://fbref.com/en/players/f03f284b/David-Lopez,11,8,16.9,0,0,0
https://fbref.com/en/players/ae48c5cb/Ivan-Martin,18,8,15.7,0,0,0
https://fbref.com/en/players/c3e66ffe/Arnau-Martinez,20,3,12.7,0,0,0
https://fbref.com/en/players/6b21b7b5/Reinier,10,4,11.6,0,0,0
https://fbref.com/en/players/65154df0/Rodrigo-Riquelme,56,22,20,2,0,0
https://fbref.com/en/players/5f21b94c/Joel-Roca,4,2,18.3,0,0,0
https://fbref.com/en/players/4b511457/Oriol-Romeu,24,5,17.8,0,0,0
https://fbref.com/en/players/13e0eb29/Samuel-Saiz,2,1,26.2,0,2,2
https://fbref.com/en/players/220c11f1/Cristhian-Stuani,29,15,13,0,5,6
https://fbref.com/en/players/f36016a5/Ramon-Terrats,4,0,25.2,0,0,0
https://fbref.com/en/players/f7e87032/Viktor-Tsyhankov,19,9,18,0,0,0
https://fbref.com/en/players/2dd7e29d/Oscar-Urena,1,1,16.9,0,0,0
https://fbref.com/en/players/4acd733a/Valery,7,0,16.6,0,0,0
https://fbref.com/en/players/0bc4e720/Manu-Vallejo,1,1,12.6,0,0,0
https://fbref.com/en/players/636eae97/Toni-Villa,17,3,22.4,0,0,0
https://fbref.com/en/players/8f5cdf66/Oliver-Abildgaard,3,2,14,0,0,0
https://fbref.com/en/players/2df7cc43/Bruno-Amione,0,0,NA,0,0,0
https://fbref.com/en/players/01efac19/Antonin-Barak,0,0,NA,0,0,0
https://fbref.com/en/players/c609e90e/Jayden-Braaf,9,3,16.8,0,0,0
https://fbref.com/en/players/ef6eef89/Juan-Cabal,1,1,32.6,0,0,0
https://fbref.com/en/players/d9624b51/Federico-Ceccherini,7,2,15,0,0,0
https://fbref.com/en/players/22ae86f9/Diego-Coppola,3,0,11.8,0,0,0
https://fbref.com/en/players/bfc359ed/Alessandro-Cortinovis,0,0,NA,0,0,0
https://fbref.com/en/players/16bb656a/Pawel-Dawidowicz,11,2,10.7,0,0,0
https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli,19,4,16,0,0,0
https://fbref.com/en/players/2f69d881/Josh-Doig,18,6,16.1,0,0,0
https://fbref.com/en/players/79ca3e23/Ondrej-Duda,13,4,22.6,1,0,0
